control/mA,Ewe/V
-0.01,-0.5096016
-0.01,-0.5122541
-0.01,-0.51450586
-0.01,-0.51727283
-0.01,-0.5197536
-0.01,-0.5224633
-0.01,-0.52488685
-0.01,-0.52727216
-0.01,-0.52975297
-0.01,-0.5317948
0.01,-0.2766358
0.01,0.20052369
0.01,0.24559708
0.01,0.27366778
0.01,0.29452518
0.01,0.31122255
0.01,0.3261834
0.01,0.339236
0.01,0.35085738
0.01,0.36137196
0.01,0.3711614
0.01,0.3801112
0.01,0.388603
0.01,0.39659867
0.01,0.40396458
0.01,0.4110252
0.01,0.41779956
0.01,0.42434493
0.01,0.43048957
0.01,0.4368441
0.01,0.44258803
0.01,0.4477976
0.01,0.45335066
0.01,0.45835036
0.01,0.46357903
0.01,0.46808255
0.01,0.47291046
0.01,0.47745216
0.01,0.48201293
0.01,0.4864592
0.01,0.49103904
0.01,0.49535173
0.01,0.4995881
0.01,0.5037291
0.01,0.50748837
0.01,0.51134306
0.01,0.51483524
0.01,0.51868993
0.01,0.52229655
0.01,0.5256933
0.01,0.5291854
0.01,0.5324486
0.01,0.53601706
0.01,0.5395664
0.01,0.5426387
0.01,0.5456729
0.01,0.54861164
0.01,0.55168396
0.01,0.5547181
0.01,0.55769503
0.01,0.56042385
0.01,0.5636107
0.01,0.56677836
0.01,0.56967896
0.01,0.57248414
0.01,0.5754229
0.01,0.5778654
0.01,0.5805943
0.01,0.58315134
0.01,0.5855367
0.01,0.5875404
