control/mA,Ewe/V
-0.01,-0.5423857
-0.01,-0.54620224
-0.01,-0.5494272
-0.01,-0.55270946
-0.01,-0.55574363
-0.01,-0.5581671
-0.01,-0.5615829
-0.01,-0.5640446
-0.01,-0.56719327
-0.01,-0.56982666
0.01,-0.30244556
0.01,0.20344335
0.01,0.25155088
0.01,0.28074747
0.01,0.3025399
0.01,0.31988612
0.01,0.33454165
0.01,0.34799498
0.01,0.35976902
0.01,0.37066525
0.01,0.38070276
0.01,0.38990062
0.01,0.3990031
0.01,0.40734223
0.01,0.4153379
0.01,0.42281833
0.01,0.42985985
0.01,0.4368441
0.01,0.4438093
0.01,0.45043102
0.01,0.45682374
0.01,0.46252945
0.01,0.46842602
0.01,0.47415084
0.01,0.47962758
0.01,0.48495167
0.01,0.490333
0.01,0.49518
0.01,0.5003514
0.01,0.50521755
0.01,0.51015997
0.01,0.5148543
0.01,0.51931965
0.01,0.5242621
0.01,0.52939534
0.01,0.53368896
0.01,0.538326
0.01,0.5427151
0.01,0.5472186
0.01,0.55147403
0.01,0.5556913
0.01,0.5597559
0.01,0.56370604
0.01,0.56771344
0.01,0.57212156
0.01,0.5759953
0.01,0.5801554
0.01,0.58425814
0.01,0.5883037
0.01,0.59221566
0.01,0.59664285
0.01,0.6004785
0.01,0.6042378
0.01,0.60805434
0.01,0.6119472
0.01,0.6155729
0.01,0.6189124
0.01,0.62248087
0.01,0.6263165
0.01,0.6296369
0.01,0.6332244
