control/mA,Ewe/V
-0.08,-5.3756156
-0.08,-5.4011483
-0.08,-5.424792
-0.08,-5.446661
-0.08,-5.466545
-0.08,-5.4855704
-0.08,-5.5028405
-0.08,-5.51824
-0.08,-5.531846
-0.08,-5.538754
0.08,-4.760401
0.08,-3.7560844
0.08,-2.7558064
0.08,-1.7557857
0.08,-0.7557557
0.08,0.16905019
0.08,0.59267366
0.08,0.8059612
0.08,0.91141236
0.08,0.9826863
0.08,1.0471287
0.08,1.1138228
0.08,1.1840854
0.08,1.2620765
0.08,1.3606769
0.08,1.4872717
0.08,1.6490359
0.08,1.8273066
0.08,1.9900823
0.08,2.1084907
0.08,2.2073748
0.08,2.303838
0.08,2.4063313
0.08,2.523003
0.08,2.6593301
0.08,2.810618
0.08,2.9712563
0.08,3.1383445
0.08,3.309574
0.08,3.478456
0.08,3.63461
0.08,3.775555
0.08,3.9049928
0.08,4.0255003
0.08,4.130627
0.08,4.245514
0.08,4.3646665
0.08,4.470461
0.08,4.568966
0.08,4.660353
0.08,4.730253
0.08,4.8083014
0.08,4.8761787
0.08,4.9383883
0.08,4.994606
0.08,5.0456715
0.08,5.091928
0.08,5.137593
0.08,5.1818457
0.08,5.2184463
0.08,5.252719
0.08,5.2809997
0.08,5.3033834
0.08,5.321741
0.08,5.3372364
0.08,5.3510714
0.08,5.362712
0.08,5.3721004
0.08,5.3805923
0.08,5.3872714
0.08,5.3929386
0.08,5.397671
0.08,5.4028425
0.08,5.406965
0.08,5.408739
