control/mA,Ewe/V
-0.01,-0.46462363
-0.01,-0.46666548
-0.01,-0.46834478
-0.01,-0.47046295
-0.01,-0.4722949
-0.01,-0.47414592
-0.01,-0.47563437
-0.01,-0.47702742
-0.01,-0.47842044
-0.01,-0.47975624
0.01,-0.22685982
0.01,0.22403361
0.01,0.26376384
0.01,0.29015523
0.01,0.3107264
0.01,0.3279772
0.01,0.3421938
0.01,0.35463575
0.01,0.36587548
0.01,0.3762374
0.01,0.3851681
0.01,0.3934691
0.01,0.40104493
0.01,0.40789562
0.01,0.41472724
0.01,0.42098638
0.01,0.42690203
0.01,0.43253142
0.01,0.4379891
0.01,0.443275
0.01,0.44816017
0.01,0.45287362
0.01,0.45712906
0.01,0.46163258
0.01,0.4655827
0.01,0.469342
0.01,0.47334936
0.01,0.4770705
0.01,0.48033366
0.01,0.4836922
0.01,0.48697442
0.01,0.49002767
0.01,0.4929855
0.01,0.49600056
0.01,0.4988248
0.01,0.5016872
0.01,0.504626
0.01,0.50773644
0.01,0.5105035
0.01,0.51325136
0.01,0.51582754
0.01,0.5183083
0.01,0.5205219
0.01,0.5230217
0.01,0.52525437
0.01,0.5274298
0.01,0.52956706
0.01,0.53170437
0.01,0.53365076
0.01,0.5356163
0.01,0.53760093
0.01,0.5396237
0.01,0.54155105
0.01,0.5435166
0.01,0.5456729
0.01,0.5471041
0.01,0.548688
0.01,0.55048174
0.01,0.5523709
0.01,0.5542219
0.01,0.55559593
