control/mA,Ewe/V
-0.04,-2.6151378
-0.04,-2.6359951
-0.04,-2.653704
-0.04,-2.6756492
-0.04,-2.6962967
-0.04,-2.7163525
-0.04,-2.736256
-0.04,-2.755701
-0.04,-2.7726657
-0.04,-2.778467
0.04,-2.1431947
0.04,-1.1430968
0.04,-0.1430668
0.04,0.37074158
0.04,0.5783807
0.04,0.7011971
0.04,0.7976793
0.04,0.8813571
0.04,0.9585657
0.04,1.0280077
0.04,1.0891489
0.04,1.1490877
0.04,1.2185869
0.04,1.2980092
0.04,1.3746836
0.04,1.466128
0.04,1.5660833
0.04,1.6729656
0.04,1.7783595
0.04,1.8807955
0.04,1.962813
0.04,2.0310338
0.04,2.0817175
0.04,2.1199403
0.04,2.1512358
0.04,2.1807377
0.04,2.2086153
0.04,2.2363615
0.04,2.2648711
0.04,2.295976
0.04,2.3304775
0.04,2.3685095
0.04,2.410644
0.04,2.4577975
0.04,2.5088246
0.04,2.564947
0.04,2.6267369
0.04,2.6943088
0.04,2.76772
0.04,2.843631
0.04,2.9203055
0.04,2.9952052
0.04,3.0700667
0.04,3.1462638
0.04,3.2206292
0.04,3.298582
0.04,3.3773937
0.04,3.4541063
0.04,3.5286243
0.04,3.6099358
0.04,3.6811144
0.04,3.7521975
0.04,3.8176131
0.04,3.8772466
0.04,3.929934
0.04,3.9768393
0.04,4.0198517
0.04,4.060746
0.04,4.099217
0.04,4.1365047
0.04,4.1710443
0.04,4.204963
0.04,4.210497
