control/mA,Ewe/V
-0.04,-2.5367079
-0.04,-2.5559814
-0.04,-2.5735948
-0.04,-2.5913608
-0.04,-2.6080391
-0.04,-2.6258814
-0.04,-2.643514
-0.04,-2.6570816
-0.04,-2.6778626
-0.04,-2.6788359
0.04,-2.0316195
0.04,-1.0314819
0.04,-0.031471048
0.04,0.38442388
0.04,0.57219785
0.04,0.6882781
0.04,0.7761731
0.04,0.85383976
0.04,0.9265831
0.04,0.99363977
0.04,1.0496285
0.04,1.1045676
0.04,1.1640486
0.04,1.2284527
0.04,1.2999556
0.04,1.3822212
0.04,1.4682462
0.04,1.5654345
0.04,1.6632334
0.04,1.7621392
0.04,1.8619609
0.04,1.9507337
0.04,2.0200422
0.04,2.0736456
0.04,2.1134522
0.04,2.1472285
0.04,2.1774557
0.04,2.206478
0.04,2.2358844
0.04,2.2675238
0.04,2.3002124
0.04,2.3357062
0.04,2.3751693
0.04,2.4183726
0.04,2.4639611
0.04,2.5132327
0.04,2.5664926
0.04,2.6237218
0.04,2.6855116
0.04,2.7520149
0.04,2.819224
0.04,2.8884373
0.04,2.9583182
0.04,3.0289433
0.04,3.0988433
0.04,3.166129
0.04,3.2274418
0.04,3.2818465
0.04,3.3380835
0.04,3.3966675
0.04,3.4517019
0.04,3.507767
0.04,3.5586796
0.04,3.6096878
0.04,3.6580815
0.04,3.6962852
0.04,3.737313
0.04,3.773322
0.04,3.8112204
0.04,3.8441763
0.04,3.8783724
0.04,3.9073591
0.04,3.9086378
