control/mA,Ewe/V
-0.01,-0.645108
-0.01,-0.6499741
-0.01,-0.6541532
-0.01,-0.660565
-0.01,-0.6672058
-0.01,-0.66968656
-0.01,-0.67476255
-0.01,-0.67871267
-0.01,-0.6811934
-0.01,-0.68670833
0.01,-0.37947407
0.01,0.21821338
0.01,0.26960316
0.01,0.29908594
0.01,0.32087842
0.01,0.33950317
0.01,0.35352895
0.01,0.36747843
0.01,0.3800158
0.01,0.39199972
0.01,0.40367836
0.01,0.41444102
0.01,0.42463118
0.01,0.43442062
0.01,0.44340858
0.01,0.45258737
0.01,0.46151808
0.01,0.46999082
0.01,0.47823456
0.01,0.48605847
0.01,0.49346256
0.01,0.50079036
0.01,0.50790817
0.01,0.5151978
0.01,0.5224874
0.01,0.5292427
0.01,0.5358453
0.01,0.5424479
0.01,0.5484017
0.01,0.55500436
0.01,0.56175965
0.01,0.568076
0.01,0.5740298
0.01,0.5804798
0.01,0.5868725
0.01,0.5935324
0.01,0.59950525
0.01,0.60538274
0.01,0.61200446
0.01,0.61837804
0.01,0.62482804
0.01,0.63118255
0.01,0.6377852
0.01,0.64316654
0.01,0.6493684
0.01,0.6562
0.01,0.66236377
0.01,0.6694053
0.01,0.6768094
0.01,0.6828586
0.01,0.6892513
0.01,0.69499516
0.01,0.7009681
0.01,0.70732266
0.01,0.71484125
0.01,0.7216347
0.01,0.72818005
0.01,0.73567957
0.01,0.7432936
0.01,0.7490184
0.01,0.75625074
