control/mA,Ewe/V
-0.08,-5.4532824
-0.08,-5.46956
-0.08,-5.484597
-0.08,-5.496581
-0.08,-5.512229
-0.08,-5.525148
-0.08,-5.5374184
-0.08,-5.548639
-0.08,-5.558867
-0.08,-5.5660615
0.08,-4.8866444
0.08,-3.8806756
0.08,-2.8804357
0.08,-1.8804247
0.08,-0.8803277
0.08,0.023697097
0.08,0.48706985
0.08,0.74186236
0.08,0.9063936
0.08,1.0108906
0.08,1.0811722
0.08,1.1475037
0.08,1.2149421
0.08,1.2954903
0.08,1.3902742
0.08,1.5115639
0.08,1.6694926
0.08,1.8499006
0.08,2.0102146
0.08,2.1163337
0.08,2.204856
0.08,2.3010902
0.08,2.4169414
0.08,2.565901
0.08,2.742397
0.08,2.9162788
0.08,3.0888631
0.08,3.2628593
0.08,3.4329436
0.08,3.5877235
0.08,3.7153487
0.08,3.84618
0.08,3.9624891
0.08,4.0811076
0.08,4.203131
0.08,4.3243637
0.08,4.439852
0.08,4.5507994
0.08,4.648541
0.08,4.7345276
0.08,4.8089314
0.08,4.8749194
0.08,4.9322248
0.08,4.9850454
0.08,5.0332866
0.08,5.076547
0.08,5.119388
0.08,5.150951
0.08,5.1841736
0.08,5.2113667
0.08,5.231652
0.08,5.2483873
0.08,5.2606955
0.08,5.2688246
0.08,5.2754655
0.08,5.281553
0.08,5.286782
0.08,5.291972
0.08,5.2960176
0.08,5.2996817
0.08,5.302124
0.08,5.305559
0.08,5.3079634
0.08,5.309433
0.08,5.311112
