control/mA,Ewe/V
-0.01,-1.7497303
-0.01,-1.7587756
-0.01,-1.7682406
-0.01,-1.7771523
-0.01,-1.7861402
-0.01,-1.7956244
-0.01,-1.8035246
-0.01,-1.8128752
-0.01,-1.8216531
-0.01,-1.8300114
0.01,-0.59428823
0.01,0.41419294
0.01,0.948719
0.01,0.99329627
0.01,1.022989
0.01,1.0463654
0.01,1.0654863
0.01,1.0828325
0.01,1.0983276
0.01,1.1121054
0.01,1.1255777
0.01,1.138115
0.01,1.1496029
0.01,1.1605372
0.01,1.1677887
0.01,1.1757653
0.01,1.185402
0.01,1.1944282
0.01,1.2032444
0.01,1.2127476
0.01,1.2218119
0.01,1.2311434
0.01,1.2401886
0.01,1.2492911
0.01,1.258508
0.01,1.2677631
0.01,1.2774762
0.01,1.2865787
0.01,1.2957193
0.01,1.3043828
0.01,1.313409
0.01,1.3228549
0.01,1.331633
0.01,1.3403728
0.01,1.3492655
0.01,1.3581198
0.01,1.3665544
0.01,1.3754278
0.01,1.3836334
0.01,1.3920488
0.01,1.4002353
0.01,1.40867
0.01,1.4168373
0.01,1.4250238
0.01,1.4331912
0.01,1.440996
0.01,1.4491634
0.01,1.4569874
0.01,1.4654601
0.01,1.4729787
0.01,1.4813179
0.01,1.489409
0.01,1.4974236
0.01,1.5049995
0.01,1.5132241
0.01,1.5208191
0.01,1.5287002
0.01,1.5366195
0.01,1.5441191
0.01,1.5520003
0.01,1.5594234
0.01,1.5670375
