control/mA,Ewe/V
-0.01,-1.9788948
-0.01,-1.9906306
-0.01,-2.0021183
-0.01,-2.0132627
-0.01,-2.0240636
-0.01,-2.035246
-0.01,-2.046295
-0.01,-2.0570195
-0.01,-2.0681636
-0.01,-2.0787165
0.01,-0.79571664
0.01,0.21575171
0.01,1.0904846
0.01,1.132772
0.01,1.1624837
0.01,1.185841
0.01,1.2062213
0.01,1.2244072
0.01,1.2403795
0.01,1.2558937
0.01,1.2701293
0.01,1.2828385
0.01,1.2956811
0.01,1.3078941
0.01,1.3195727
0.01,1.3304498
0.01,1.3416324
0.01,1.3521087
0.01,1.3631004
0.01,1.3734814
0.01,1.3842822
0.01,1.3950639
0.01,1.405674
0.01,1.4161694
0.01,1.427142
0.01,1.4378664
0.01,1.4484192
0.01,1.4591628
0.01,1.470059
0.01,1.480879
0.01,1.491279
0.01,1.5020798
0.01,1.5129379
0.01,1.5232617
0.01,1.5338144
0.01,1.5439473
0.01,1.554233
0.01,1.565072
0.01,1.5753574
0.01,1.5854713
0.01,1.5958714
0.01,1.6058707
0.01,1.6161563
0.01,1.6266519
0.01,1.6364412
0.01,1.6461353
0.01,1.6557912
0.01,1.6657523
0.01,1.6757898
0.01,1.685045
0.01,1.6951016
0.01,1.7048719
0.01,1.7146232
0.01,1.7244127
0.01,1.7339158
0.01,1.7437243
0.01,1.752865
0.01,1.7627879
0.01,1.7721385
0.01,1.7812791
0.01,1.7901525
0.01,1.8000375
