control/mA,Ewe/V
-0.04,-2.4718456
-0.04,-2.4873028
-0.04,-2.5040956
-0.04,-2.5210981
-0.04,-2.5382917
-0.04,-2.5549319
-0.04,-2.5690148
-0.04,-2.5850825
-0.04,-2.5968566
-0.04,-2.605272
0.04,-1.8892651
0.04,-0.8891249
0.04,0.002114539
0.04,0.28574714
0.04,0.46283478
0.04,0.57876235
0.04,0.65568477
0.04,0.71678764
0.04,0.7732725
0.04,0.83084506
0.04,0.8854789
0.04,0.93158275
0.04,0.97396547
0.04,1.0168444
0.04,1.0628147
0.04,1.1142426
0.04,1.1705748
0.04,1.2348645
0.04,1.3033905
0.04,1.3838242
0.04,1.4715666
0.04,1.56719
0.04,1.6726412
0.04,1.782634
0.04,1.8822076
0.04,1.9697019
0.04,2.0372548
0.04,2.094503
0.04,2.142477
0.04,2.1859474
0.04,2.2251792
0.04,2.263497
0.04,2.2965677
0.04,2.33563
0.04,2.3757799
0.04,2.417571
0.04,2.448237
0.04,2.4959629
0.04,2.5388036
0.04,2.582045
0.04,2.6268132
0.04,2.6732223
0.04,2.7199178
0.04,2.7699144
0.04,2.8200638
0.04,2.869927
0.04,2.9198093
0.04,2.9682412
0.04,3.0173984
0.04,3.0620518
0.04,3.110331
0.04,3.1554618
0.04,3.1983216
0.04,3.2400174
0.04,3.2810643
0.04,3.320909
0.04,3.3593035
0.04,3.3966482
0.04,3.4331727
0.04,3.470632
0.04,3.50687
0.04,3.5337958
