control/mA,Ewe/V
-0.08,-5.3226423
-0.08,-5.3536134
-0.08,-5.381417
-0.08,-5.401511
-0.08,-5.419449
-0.08,-5.435726
-0.08,-5.4488935
-0.08,-5.4599805
-0.08,-5.4687586
-0.08,-5.475151
0.08,-4.7022886
0.08,-3.7005346
0.08,-2.7002757
0.08,-1.7001023
0.08,-0.70001507
0.08,0.30007827
0.08,0.8592211
0.08,1.0078373
0.08,1.0827179
0.08,1.1643157
0.08,1.2597483
0.08,1.3664017
0.08,1.4934545
0.08,1.6554668
0.08,1.8483549
0.08,2.0147562
0.08,2.1150742
0.08,2.1896303
0.08,2.256093
0.08,2.3225963
0.08,2.3969426
0.08,2.485334
0.08,2.5883043
0.08,2.7065408
0.08,2.8384023
0.08,2.9833167
0.08,3.139375
0.08,3.2986777
0.08,3.4631708
0.08,3.62587
0.08,3.7792568
0.08,3.921194
0.08,4.0602307
0.08,4.198456
0.08,4.3432746
0.08,4.4948297
0.08,4.632645
0.08,4.7595067
0.08,4.86242
0.08,4.950353
0.08,5.0242796
0.08,5.0872526
0.08,5.1407795
0.08,5.1920547
0.08,5.238903
0.08,5.2810187
0.08,5.317848
0.08,5.3469496
0.08,5.3702493
0.08,5.3893704
0.08,5.4055333
0.08,5.419101
0.08,5.4299784
0.08,5.4383936
0.08,5.446084
0.08,5.453011
0.08,5.4595375
0.08,5.4652815
0.08,5.4709487
0.08,5.476197
0.08,5.481559
0.08,5.4861007
0.08,5.490566
0.08,5.4948406
0.08,5.4969397
