control/mA,Ewe/V
-0.01,-2.1606195
-0.01,-2.174779
-0.01,-2.1890337
-0.01,-2.2033708
-0.01,-2.2170913
-0.01,-2.2305827
-0.01,-2.2443604
-0.01,-2.257165
-0.01,-2.2699504
-0.01,-2.283442
0.01,-0.98311794
0.01,0.04885422
0.01,1.0491514
0.01,1.1734563
0.01,1.2010881
0.01,1.2294259
0.01,1.2546724
0.01,1.2781632
0.01,1.2998412
0.01,1.3191338
0.01,1.3379494
0.01,1.3553528
0.01,1.3726417
0.01,1.3886713
0.01,1.4042809
0.01,1.4196424
0.01,1.4347942
0.01,1.449278
0.01,1.4638762
0.01,1.4780929
0.01,1.4923668
0.01,1.5067742
0.01,1.5209908
0.01,1.5352838
0.01,1.5499202
0.01,1.5640223
0.01,1.5785252
0.01,1.5929899
0.01,1.6080652
0.01,1.6224728
0.01,1.6371092
0.01,1.6512303
0.01,1.6655233
0.01,1.6802552
0.01,1.694739
0.01,1.7088029
0.01,1.7237638
0.01,1.7384193
0.01,1.7532848
0.01,1.7679212
0.01,1.7826722
0.01,1.7976903
0.01,1.8124031
0.01,1.8269823
0.01,1.8421531
0.01,1.8570757
0.01,1.8721892
0.01,1.8870738
0.01,1.9018438
0.01,1.9162893
0.01,1.9308877
0.01,1.9453523
0.01,1.960485
0.01,1.9739383
0.01,1.9881167
0.01,2.002925
0.01,2.0166836
0.01,2.0304804
0.01,2.043762
0.01,2.0568147
0.01,2.0697145
0.01,2.0823855
0.01,2.0958006
