control/mA,Ewe/V
-0.08,-4.999324
-0.08,-5.031192
-0.08,-5.06077
-0.08,-5.090043
-0.08,-5.118858
-0.08,-5.1446004
-0.08,-5.1734343
-0.08,-5.2009706
-0.08,-5.228278
-0.08,-5.238678
0.08,-4.4568553
0.08,-3.4563332
0.08,-2.4563031
0.08,-1.4562252
0.08,-0.45613793
0.08,0.5026986
0.08,0.82678044
0.08,0.9153434
0.08,1.0171878
0.08,1.1482481
0.08,1.2910058
0.08,1.4315119
0.08,1.592551
0.08,1.7668908
0.08,1.9094387
0.08,1.9969711
0.08,2.05504
0.08,2.0977852
0.08,2.132096
0.08,2.1639068
0.08,2.195126
0.08,2.226286
0.08,2.259547
0.08,2.2960331
0.08,2.3378434
0.08,2.3856647
0.08,2.4421306
0.08,2.5100079
0.08,2.5887241
0.08,2.6746917
0.08,2.7675483
0.08,2.8614542
0.08,2.9581082
0.08,3.0610785
0.08,3.1704988
0.08,3.2851288
0.08,3.4068956
0.08,3.533815
0.08,3.6681764
0.08,3.8221738
0.08,3.9845679
0.08,4.1335087
0.08,4.261772
0.08,4.3673186
0.08,4.4530954
0.08,4.5203815
0.08,4.5775533
0.08,4.626195
0.08,4.671459
0.08,4.714529
0.08,4.756549
0.08,4.798283
0.08,4.8408375
0.08,4.8821325
0.08,4.9188666
0.08,4.955181
0.08,4.99224
0.08,5.0302715
0.08,5.06151
0.08,5.093054
0.08,5.120514
0.08,5.15055
0.08,5.1776857
0.08,5.2046685
0.08,5.209592
