control/mA,Ewe/V
-0.01,-0.51591796
-0.01,-0.5190285
-0.01,-0.5213184
-0.01,-0.5238182
-0.01,-0.5263753
-0.01,-0.5289324
-0.01,-0.531146
-0.01,-0.53351223
-0.01,-0.5358022
-0.01,-0.5381303
0.01,-0.28176567
0.01,0.1997413
0.01,0.24603598
0.01,0.27414483
0.01,0.29488775
0.01,0.31198588
0.01,0.3265269
0.01,0.33956042
0.01,0.3513726
0.01,0.36213526
0.01,0.37167662
0.01,0.3807791
0.01,0.388832
0.01,0.3967895
0.01,0.40415543
0.01,0.41123512
0.01,0.4179713
0.01,0.42466936
0.01,0.43081397
0.01,0.43680596
0.01,0.4423972
0.01,0.44777852
0.01,0.45319802
0.01,0.45842668
0.01,0.46350268
0.01,0.46861684
0.01,0.47359744
0.01,0.47812006
0.01,0.48264265
0.01,0.4870126
0.01,0.4916306
0.01,0.4955998
0.01,0.4994736
0.01,0.5036909
0.01,0.50750744
0.01,0.5114385
0.01,0.5151024
0.01,0.51903343
0.01,0.5227927
0.01,0.5266856
0.01,0.53059757
0.01,0.5340897
0.01,0.53762
0.01,0.5412648
0.01,0.5446806
0.01,0.5478674
0.01,0.5513214
0.01,0.5543937
0.01,0.5575423
0.01,0.5607101
0.01,0.56385875
0.01,0.5667402
0.01,0.5698698
0.01,0.57236964
0.01,0.5753847
0.01,0.5781708
0.01,0.58097595
0.01,0.5838574
0.01,0.5864145
0.01,0.58946776
0.01,0.5917386
