control/mA,Ewe/V
-0.02,-2.1947966
-0.02,-2.2341895
-0.02,-2.2687864
-0.02,-2.301666
-0.02,-2.3333814
-0.02,-2.3622346
-0.02,-2.389141
-0.02,-2.4164867
-0.02,-2.442172
-0.02,-2.452114
0.02,-1.7247077
0.02,-0.72466993
0.02,0.27534705
0.02,0.41705534
0.02,0.4852379
0.02,0.5252353
0.02,0.55401206
0.02,0.5785524
0.02,0.60391337
0.02,0.6293506
0.02,0.65570384
0.02,0.68356466
0.02,0.7127803
0.02,0.7434844
0.02,0.77353966
0.02,0.80183935
0.02,0.8275438
0.02,0.85185516
0.02,0.87549865
0.02,0.8982262
0.02,0.921488
0.02,0.94564676
0.02,0.9726297
0.02,0.99987984
0.02,1.0299923
0.02,1.0611926
0.02,1.0955797
0.02,1.1315316
0.02,1.1700214
0.02,1.2113737
0.02,1.2558173
0.02,1.3038867
0.02,1.3527957
0.02,1.4060746
0.02,1.4631892
0.02,1.5250363
0.02,1.5871887
0.02,1.6551614
0.02,1.7253476
0.02,1.7968316
0.02,1.873983
0.02,1.9470507
0.02,2.021817
0.02,2.0944076
0.02,2.1622276
0.02,2.2243204
0.02,2.2832096
0.02,2.3362405
0.02,2.3885462
0.02,2.4414055
0.02,2.4891121
0.02,2.5341475
0.02,2.5817587
0.02,2.6274238
0.02,2.6728215
0.02,2.7168264
0.02,2.7600486
0.02,2.803271
0.02,2.845444
0.02,2.8885517
0.02,2.9298658
0.02,2.9704547
0.02,2.9724202
