control/mA,Ewe/V
-0.01,-0.6609085
-0.01,-0.66417164
-0.01,-0.6681027
-0.01,-0.674629
-0.01,-0.67905617
-0.01,-0.68459016
-0.01,-0.6893417
-0.01,-0.69497114
-0.01,-0.7005815
-0.01,-0.7047224
0.01,-0.3924591
0.01,0.21804163
0.01,0.26859176
0.01,0.29883787
0.01,0.32053494
0.01,0.33852994
0.01,0.35329998
0.01,0.36757386
0.01,0.3795578
0.01,0.39144632
0.01,0.40304863
0.01,0.41398302
0.01,0.42499375
0.01,0.4341153
0.01,0.44421005
0.01,0.45335066
0.01,0.4625867
0.01,0.47058237
0.01,0.4791696
0.01,0.48741335
0.01,0.49569523
0.01,0.5029467
0.01,0.5098928
0.01,0.51790756
0.01,0.52513987
0.01,0.53223866
0.01,0.5392039
0.01,0.5458828
0.01,0.55244726
0.01,0.55874455
0.01,0.565767
0.01,0.57160634
0.01,0.5781708
0.01,0.5849642
0.01,0.5910325
0.01,0.5983412
0.01,0.6041996
0.01,0.61101216
0.01,0.6175575
0.01,0.62423646
0.01,0.6301521
0.01,0.63746077
0.01,0.64444506
0.01,0.6511622
0.01,0.65724957
0.01,0.6639858
0.01,0.67007315
0.01,0.67658037
0.01,0.6840799
0.01,0.6916557
0.01,0.69894534
0.01,0.70598686
0.01,0.71369624
0.01,0.7202798
0.01,0.7279129
0.01,0.73569864
0.01,0.7426638
0.01,0.7504305
0.01,0.75798726
0.01,0.7651814
0.01,0.771765
