control/mA,Ewe/V
-0.08,-6.621532
-0.08,-6.681223
-0.08,-6.7323074
-0.08,-6.7780867
-0.08,-6.8257365
-0.08,-6.8756375
-0.08,-6.9240313
-0.08,-6.9778256
-0.08,-7.027651
-0.08,-7.0576677
0.08,-5.9275312
0.08,-4.831287
0.08,-3.8039112
0.08,-2.8022346
0.08,-1.8021474
0.08,-0.80210763
0.08,0.19796051
0.08,0.62803394
0.08,0.8861277
0.08,1.0159475
0.08,1.0960186
0.08,1.1742768
0.08,1.2559509
0.08,1.3453535
0.08,1.4512053
0.08,1.5891542
0.08,1.7703066
0.08,1.9689767
0.08,2.1486406
0.08,2.2940485
0.08,2.423544
0.08,2.5562263
0.08,2.7043653
0.08,2.871034
0.08,3.0492854
0.08,3.237155
0.08,3.437657
0.08,3.63003
0.08,3.8158002
0.08,3.9849687
0.08,4.1396723
0.08,4.2911787
0.08,4.4470463
0.08,4.5906057
0.08,4.7321234
0.08,4.854539
0.08,4.956059
0.08,5.0420074
0.08,5.1167927
0.08,5.184956
0.08,5.246746
0.08,5.3042803
0.08,5.3587046
0.08,5.406621
0.08,5.456026
0.08,5.497302
0.08,5.5315557
0.08,5.5601225
0.08,5.582907
0.08,5.605215
0.08,5.6235914
0.08,5.639793
0.08,5.6551733
0.08,5.6670814
0.08,5.679313
0.08,5.688988
0.08,5.6987777
0.08,5.707021
0.08,5.715437
0.08,5.722364
0.08,5.730226
0.08,5.734042
0.08,5.743355
0.08,5.7494802
0.08,5.755129
0.08,5.7579722
