control/mA,Ewe/V
-0.08,-6.6332297
-0.08,-6.695134
-0.08,-6.75326
-0.08,-6.8069973
-0.08,-6.8599896
-0.08,-6.911647
-0.08,-6.962693
-0.08,-7.0136247
-0.08,-7.063717
-0.08,-7.0949936
0.08,-5.979151
0.08,-4.877085
0.08,-3.8618083
0.08,-2.8591774
0.08,-1.8591475
0.08,-0.8591459
0.08,0.14094134
0.08,0.57591903
0.08,0.84742796
0.08,0.9847663
0.08,1.0708866
0.08,1.150786
0.08,1.2316204
0.08,1.3210421
0.08,1.4245467
0.08,1.5545001
0.08,1.7264163
0.08,1.9273192
0.08,2.10601
0.08,2.2554252
0.08,2.3831458
0.08,2.508691
0.08,2.6509337
0.08,2.8119347
0.08,2.987324
0.08,3.171167
0.08,3.3650472
0.08,3.5641372
0.08,3.7498887
0.08,3.9230833
0.08,4.0798287
0.08,4.2297897
0.08,4.386783
0.08,4.5409527
0.08,4.6816874
0.08,4.803149
0.08,4.906883
0.08,4.9938045
0.08,5.0685706
0.08,5.136715
0.08,5.198581
0.08,5.2580237
0.08,5.3144326
0.08,5.365765
0.08,5.4125175
0.08,5.4570756
0.08,5.497073
0.08,5.529552
0.08,5.555657
0.08,5.5799494
0.08,5.600005
0.08,5.619298
0.08,5.6363387
0.08,5.6519103
0.08,5.665192
0.08,5.676813
0.08,5.687099
0.08,5.696583
0.08,5.7054944
0.08,5.7137194
0.08,5.721467
0.08,5.7287755
0.08,5.7354736
0.08,5.7420955
0.08,5.747858
0.08,5.752419
