control/mA,Ewe/V
-0.01,-2.1361172
-0.01,-2.1504102
-0.01,-2.16373
-0.01,-2.1775076
-0.01,-2.190484
-0.01,-2.2034853
-0.01,-2.2162707
-0.01,-2.228598
-0.01,-2.2405822
-0.01,-2.2535203
0.01,-0.95193785
0.01,0.061200738
0.01,1.0612308
0.01,1.1759752
0.01,1.207538
0.01,1.2365247
0.01,1.2624581
0.01,1.284804
0.01,1.306272
0.01,1.324954
0.01,1.3432925
0.01,1.3601617
0.01,1.3763056
0.01,1.3912283
0.01,1.405922
0.01,1.4205203
0.01,1.434069
0.01,1.4475605
0.01,1.4615672
0.01,1.4747725
0.01,1.488035
0.01,1.501202
0.01,1.5149988
0.01,1.5282804
0.01,1.541562
0.01,1.5549772
0.01,1.5691174
0.01,1.5828379
0.01,1.5965966
0.01,1.6104316
0.01,1.6245337
0.01,1.6382923
0.01,1.6519938
0.01,1.6651036
0.01,1.6789767
0.01,1.6929262
0.01,1.7066275
0.01,1.7207488
0.01,1.7349844
0.01,1.7490293
0.01,1.7624063
0.01,1.7763176
0.01,1.7902862
0.01,1.8041974
0.01,1.8176126
0.01,1.8319247
0.01,1.8456261
0.01,1.858984
0.01,1.87259
0.01,1.886692
0.01,1.8997256
0.01,1.9131408
0.01,1.9262506
0.01,1.9395322
0.01,1.9535007
0.01,1.9664006
0.01,1.9795867
0.01,1.9924104
0.01,2.0051577
0.01,2.017256
0.01,2.029679
0.01,2.0418346
0.01,2.0536468
