control/mA,Ewe/V
-0.04,-3.6962502
-0.04,-3.7771611
-0.04,-3.8603427
-0.04,-3.9403183
-0.04,-4.0084624
-0.04,-4.06552
-0.04,-4.1150208
-0.04,-4.157766
-0.04,-4.193298
-0.04,-4.2247367
0.04,-3.547903
0.04,-2.5478237
0.04,-1.5477077
0.04,-0.54763955
0.04,0.45237747
0.04,0.78724104
0.04,0.88355154
0.04,0.9628021
0.04,1.0445907
0.04,1.1267799
0.04,1.2055343
0.04,1.2889259
0.04,1.3809427
0.04,1.485726
0.04,1.6040579
0.04,1.736492
0.04,1.8678765
0.04,1.9730033
0.04,2.0489335
0.04,2.105552
0.04,2.151961
0.04,2.1927981
0.04,2.2319343
0.04,2.271493
0.04,2.3095438
0.04,2.3489115
0.04,2.3888516
0.04,2.4316351
0.04,2.4795709
0.04,2.5309796
0.04,2.5865104
0.04,2.6490254
0.04,2.717208
0.04,2.790352
0.04,2.8696027
0.04,2.9530895
0.04,3.0397441
0.04,3.1293757
0.04,3.2251327
0.04,3.3236187
0.04,3.425425
0.04,3.5281663
0.04,3.6339228
0.04,3.748877
0.04,3.8723423
0.04,4.002258
0.04,4.1221733
0.04,4.2270226
0.04,4.312914
0.04,4.382337
0.04,4.438173
0.04,4.488704
0.04,4.5338154
0.04,4.575034
0.04,4.6128755
0.04,4.6489034
0.04,4.683806
0.04,4.7151585
0.04,4.74592
0.04,4.775632
0.04,4.8049235
0.04,4.8336053
0.04,4.8588324
0.04,4.8724003
