control/mA,Ewe/V
-0.08,-5.2174773
-0.08,-5.249613
-0.08,-5.279916
-0.08,-5.309189
-0.08,-5.335714
-0.08,-5.357392
-0.08,-5.3756347
-0.08,-5.3917217
-0.08,-5.4059954
-0.08,-5.4159565
0.08,-4.569072
0.08,-3.5680432
0.08,-2.567708
0.08,-1.5676682
0.08,-0.56765735
0.08,0.43243602
0.08,0.933014
0.08,1.05272
0.08,1.1314361
0.08,1.2242163
0.08,1.3287705
0.08,1.4533426
0.08,1.604993
0.08,1.7903625
0.08,1.9610765
0.08,2.073512
0.08,2.152839
0.08,2.2163057
0.08,2.2763016
0.08,2.3365269
0.08,2.408087
0.08,2.4914021
0.08,2.5929413
0.08,2.7122464
0.08,2.843173
0.08,2.9765995
0.08,3.1135561
0.08,3.256543
0.08,3.4084797
0.08,3.5579927
0.08,3.7005215
0.08,3.8386233
0.08,3.9739387
0.08,4.1131663
0.08,4.256028
0.08,4.3985
0.08,4.5328803
0.08,4.6548953
0.08,4.766701
0.08,4.8631644
0.08,4.942701
0.08,5.014414
0.08,5.0763183
0.08,5.131658
0.08,5.1848607
0.08,5.23335
0.08,5.279511
0.08,5.3224664
0.08,5.3594675
0.08,5.39021
0.08,5.4095025
0.08,5.4282417
0.08,5.442382
0.08,5.453355
0.08,5.4639072
0.08,5.472037
0.08,5.479822
0.08,5.486387
0.08,5.4921308
0.08,5.49797
0.08,5.502779
0.08,5.5074735
0.08,5.5116525
0.08,5.51545
0.08,5.517167
