control/mA,Ewe/V
-0.02,-1.3583819
-0.02,-1.3860137
-0.02,-1.4148096
-0.02,-1.4423268
-0.02,-1.4699585
-0.02,-1.4990407
-0.02,-1.5282372
-0.02,-1.5561552
-0.02,-1.5851228
-0.02,-1.6135751
0.02,-0.93670845
0.02,0.06329984
0.02,0.46191883
0.02,0.51391923
0.02,0.5471804
0.02,0.573381
0.02,0.596223
0.02,0.6179773
0.02,0.6407049
0.02,0.6639667
0.02,0.6874766
0.02,0.7101087
0.02,0.73203474
0.02,0.75228155
0.02,0.7708872
0.02,0.78901577
0.02,0.8059612
0.02,0.821609
0.02,0.8382492
0.02,0.8541451
0.02,0.87101424
0.02,0.88883746
0.02,0.9067371
0.02,0.92587703
0.02,0.9457612
0.02,0.96493936
0.02,0.9875715
0.02,1.0089823
0.02,1.0319006
0.02,1.0566701
0.02,1.0816875
0.02,1.107621
0.02,1.1358442
0.02,1.1646019
0.02,1.1952296
0.02,1.2245979
0.02,1.2578783
0.02,1.2910058
0.02,1.3265952
0.02,1.3614211
0.02,1.3972203
0.02,1.4359391
0.02,1.4729978
0.02,1.5100182
0.02,1.5493287
0.02,1.5894978
0.02,1.6282548
0.02,1.6702368
0.02,1.7117608
0.02,1.7492583
0.02,1.7955911
0.02,1.8393288
0.02,1.8808719
0.02,1.9233118
0.02,1.9661335
0.02,2.0081728
0.02,2.048342
0.02,2.0935297
0.02,2.1362178
0.02,2.1784098
0.02,2.2178895
0.02,2.25886
