control/mA,Ewe/V
-0.02,-1.4473265
-0.02,-1.4803206
-0.02,-1.5109292
-0.02,-1.5462322
-0.02,-1.5796461
-0.02,-1.6136515
-0.02,-1.6471989
-0.02,-1.6791625
-0.02,-1.7121756
-0.02,-1.7225375
0.02,-1.0483637
0.02,-0.04832109
0.02,0.44025993
0.02,0.49336714
0.02,0.5300823
0.02,0.5585346
0.02,0.58336127
0.02,0.6058216
0.02,0.6279957
0.02,0.6516774
0.02,0.6764468
0.02,0.70243746
0.02,0.7290388
0.02,0.75523937
0.02,0.77989423
0.02,0.80203015
0.02,0.822296
0.02,0.842581
0.02,0.86233157
0.02,0.88259745
0.02,0.90276784
0.02,0.92335814
0.02,0.94631463
0.02,0.97039706
0.02,0.99568164
0.02,1.021844
0.02,1.0514605
0.02,1.0816112
0.02,1.1146433
0.02,1.1487442
0.02,1.1827306
0.02,1.2225561
0.02,1.2634122
0.02,1.3070925
0.02,1.3517843
0.02,1.3992049
0.02,1.4489154
0.02,1.499332
0.02,1.5536985
0.02,1.6085232
0.02,1.6648555
0.02,1.7229241
0.02,1.7800387
0.02,1.8377259
0.02,1.8963861
0.02,1.9552563
0.02,2.00989
0.02,2.0616808
0.02,2.1119065
0.02,2.15843
0.02,2.2015357
0.02,2.2451777
0.02,2.2871788
0.02,2.326451
0.02,2.3649218
0.02,2.4023812
0.02,2.4398406
0.02,2.4770138
0.02,2.5133474
0.02,2.5492036
0.02,2.585003
0.02,2.6174817
