control/mA,Ewe/V
-0.01,-2.0485847
-0.01,-2.0611603
-0.01,-2.0730488
-0.01,-2.0842314
-0.01,-2.0968068
-0.01,-2.1081991
-0.01,-2.1201642
-0.01,-2.130946
-0.01,-2.142262
-0.01,-2.153139
0.01,-0.8588784
0.01,0.16035457
0.01,1.1436491
0.01,1.184944
0.01,1.2153238
0.01,1.2405511
0.01,1.2620382
0.01,1.2809111
0.01,1.298658
0.01,1.314554
0.01,1.3294384
0.01,1.3437314
0.01,1.3565359
0.01,1.3691877
0.01,1.3810954
0.01,1.3931175
0.01,1.4050633
0.01,1.416532
0.01,1.4275427
0.01,1.4385535
0.01,1.4500985
0.01,1.461529
0.01,1.4727116
0.01,1.4846001
0.01,1.4959161
0.01,1.5076329
0.01,1.5190253
0.01,1.5306658
0.01,1.5425733
0.01,1.5548054
0.01,1.5660833
0.01,1.5777428
0.01,1.5893832
0.01,1.6007184
0.01,1.612378
0.01,1.6240947
0.01,1.6348956
0.01,1.646307
0.01,1.6579094
0.01,1.6690727
0.01,1.6803697
0.01,1.6920865
0.01,1.7029636
0.01,1.7139362
0.01,1.7250805
0.01,1.7363775
0.01,1.7475982
0.01,1.758876
0.01,1.7700013
0.01,1.7804586
0.01,1.7916602
0.01,1.8021747
0.01,1.8126893
0.01,1.8235474
0.01,1.8341383
0.01,1.8447101
0.01,1.8556063
0.01,1.8661209
0.01,1.8763683
0.01,1.8867111
0.01,1.8969586
0.01,1.907187
