control/mA,Ewe/V
-0.08,-6.4665804
-0.08,-6.524611
-0.08,-6.582775
-0.08,-6.6455193
-0.08,-6.7053437
-0.08,-6.759939
-0.08,-6.803868
-0.08,-6.8440747
-0.08,-6.8859234
-0.08,-6.908078
0.08,-5.8150744
0.08,-4.707459
0.08,-3.6841426
0.08,-2.683998
0.08,-1.683882
0.08,-0.683852
0.08,0.21531281
0.08,0.5970054
0.08,0.8102548
0.08,0.91648835
0.08,0.99888754
0.08,1.084588
0.08,1.1790093
0.08,1.2840598
0.08,1.3999491
0.08,1.5376881
0.08,1.7199855
0.08,1.9369942
0.08,2.1381452
0.08,2.2900412
0.08,2.4231431
0.08,2.5666072
0.08,2.7344396
0.08,2.9228625
0.08,3.1114762
0.08,3.3085625
0.08,3.5095608
0.08,3.69993
0.08,3.8827233
0.08,4.0580745
0.08,4.225649
0.08,4.393214
0.08,4.558146
0.08,4.705808
0.08,4.826907
0.08,4.935011
0.08,5.016933
0.08,5.0957828
0.08,5.162553
0.08,5.228293
0.08,5.2874303
0.08,5.340366
0.08,5.393034
0.08,5.441237
0.08,5.4845357
0.08,5.5216136
0.08,5.555676
0.08,5.585655
0.08,5.612695
0.08,5.6376557
0.08,5.66128
0.08,5.6814313
0.08,5.700667
0.08,5.7176123
0.08,5.7321534
0.08,5.744862
0.08,5.7589455
0.08,5.76925
0.08,5.7788677
0.08,5.7871876
0.08,5.794897
0.08,5.8019576
0.08,5.8088846
0.08,5.8145523
0.08,5.819934
0.08,5.822357
