control/mA,Ewe/V
-0.02,-1.6280208
-0.02,-1.6642398
-0.02,-1.7014892
-0.02,-1.7390822
-0.02,-1.774557
-0.02,-1.8110431
-0.02,-1.847224
-0.02,-1.8824316
-0.02,-1.9167423
-0.02,-1.9342793
0.02,-1.2464256
0.02,-0.24639973
0.02,0.43027967
0.02,0.48647827
0.02,0.5201784
0.02,0.54773384
0.02,0.5719498
0.02,0.59524983
0.02,0.6189124
0.02,0.6427467
0.02,0.66763055
0.02,0.69400287
0.02,0.721711
0.02,0.74884665
0.02,0.7752762
0.02,0.7993204
0.02,0.82170445
0.02,0.8432107
0.02,0.86382
0.02,0.88492554
0.02,0.90652716
0.02,0.9298081
0.02,0.9542912
0.02,0.9797094
0.02,1.0083144
0.02,1.0394956
0.02,1.0717645
0.02,1.106018
0.02,1.1419317
0.02,1.180765
0.02,1.2224035
0.02,1.2669808
0.02,1.3145349
0.02,1.3638446
0.02,1.4175625
0.02,1.4742191
0.02,1.5336999
0.02,1.596711
0.02,1.662661
0.02,1.729813
0.02,1.7991024
0.02,1.8681055
0.02,1.9406962
0.02,2.0071805
0.02,2.073016
0.02,2.1312945
0.02,2.186539
0.02,2.2421436
0.02,2.2843738
0.02,2.3338552
0.02,2.3858747
0.02,2.432055
0.02,2.4705257
0.02,2.5206368
0.02,2.5620654
0.02,2.606719
0.02,2.6476514
0.02,2.6889083
0.02,2.7295926
0.02,2.7692657
0.02,2.7956953
0.02,2.8328302
