control/mA,Ewe/V
-0.02,-1.4900336
-0.02,-1.5232567
-0.02,-1.5597237
-0.02,-1.593233
-0.02,-1.6284215
-0.02,-1.6616827
-0.02,-1.6951538
-0.02,-1.7294645
-0.02,-1.7616762
-0.02,-1.7757401
0.02,-1.0995824
0.02,-0.099443704
0.02,0.43816084
0.02,0.4915161
0.02,0.5277733
0.02,0.557237
0.02,0.58227354
0.02,0.6048293
0.02,0.6262974
0.02,0.6501126
0.02,0.6745767
0.02,0.700491
0.02,0.727474
0.02,0.75480044
0.02,0.77964616
0.02,0.80306065
0.02,0.82372725
0.02,0.8445656
0.02,0.8638391
0.02,0.8842004
0.02,0.906031
0.02,0.9280525
0.02,0.9525738
0.02,0.97820187
0.02,1.0058336
0.02,1.0348966
0.02,1.0655626
0.02,1.0975834
0.02,1.132333
0.02,1.168781
0.02,1.2076144
0.02,1.246772
0.02,1.2909868
0.02,1.3382165
0.02,1.3882324
0.02,1.4420646
0.02,1.4973092
0.02,1.5547863
0.02,1.6140764
0.02,1.6752365
0.02,1.7372363
0.02,1.7971178
0.02,1.8615029
0.02,1.9215372
0.02,1.9834224
0.02,2.0397356
0.02,2.0943503
0.02,2.14637
0.02,2.1945345
0.02,2.239205
0.02,2.2818358
0.02,2.324829
0.02,2.3653798
0.02,2.406236
0.02,2.4438288
0.02,2.482147
0.02,2.5211139
0.02,2.558993
0.02,2.5969296
0.02,2.6340456
0.02,2.6711233
0.02,2.7060065
