control/mA,Ewe/V
-0.01,-0.5056133
-0.01,-0.5079223
-0.01,-0.5105367
-0.01,-0.51294106
-0.01,-0.5151928
-0.01,-0.5175591
-0.01,-0.5199063
-0.01,-0.5221962
-0.01,-0.52431434
-0.01,-0.5263753
0.01,-0.27262807
0.01,0.20021836
0.01,0.24512002
0.01,0.2728472
0.01,0.29376188
0.01,0.3109554
0.01,0.3259735
0.01,0.3391406
0.01,0.35118178
0.01,0.3616391
0.01,0.37144762
0.01,0.38039744
0.01,0.3889465
0.01,0.396675
0.01,0.4044035
0.01,0.41171217
0.01,0.4180095
0.01,0.42444035
0.01,0.43054682
0.01,0.43642431
0.01,0.4424926
0.01,0.44800752
0.01,0.45302626
0.01,0.4579496
0.01,0.4629302
0.01,0.46764365
0.01,0.47239524
0.01,0.47712776
0.01,0.48140228
0.01,0.4856768
0.01,0.48979867
0.01,0.4938824
0.01,0.49787065
0.01,0.5015155
0.01,0.50540835
0.01,0.5091677
0.01,0.51273614
0.01,0.5165527
0.01,0.51954865
0.01,0.5231362
0.01,0.5268001
0.01,0.530235
0.01,0.5335554
0.01,0.5365704
0.01,0.5397954
0.01,0.5430395
0.01,0.54626447
0.01,0.549165
0.01,0.5520847
0.01,0.55513793
0.01,0.558382
0.01,0.5611681
0.01,0.56368697
0.01,0.56630135
0.01,0.5686485
0.01,0.57109106
0.01,0.5738008
0.01,0.5763961
0.01,0.57876235
0.01,0.5810332
0.01,0.58336127
