control/mA,Ewe/V
-0.04,-2.9915636
-0.04,-3.022325
-0.04,-3.0522466
-0.04,-3.0813477
-0.04,-3.1089985
-0.04,-3.1359434
-0.04,-3.1615334
-0.04,-3.187734
-0.04,-3.2127895
-0.04,-3.2308037
0.04,-2.5854073
0.04,-1.5853388
0.04,-0.5853279
0.04,0.3690623
0.04,0.66455823
0.04,0.7825849
0.04,0.867045
0.04,0.9478412
0.04,1.0301641
0.04,1.1045676
0.04,1.178246
0.04,1.2571722
0.04,1.3434833
0.04,1.4449843
0.04,1.5569999
0.04,1.6766104
0.04,1.797862
0.04,1.9106218
0.04,2.0034592
0.04,2.0762599
0.04,2.127993
0.04,2.1705096
0.04,2.2104664
0.04,2.2451205
0.04,2.283515
0.04,2.3223865
0.04,2.3641396
0.04,2.408354
0.04,2.4571486
0.04,2.5083666
0.04,2.564031
0.04,2.6247141
0.04,2.6917136
0.04,2.767987
0.04,2.8529434
0.04,2.942823
0.04,3.0381985
0.04,3.1378865
0.04,3.2391205
0.04,3.3444953
0.04,3.4539156
0.04,3.5683355
0.04,3.6930983
0.04,3.825666
0.04,3.9544172
0.04,4.0650587
0.04,4.1515226
0.04,4.222252
0.04,4.2806067
0.04,4.329573
0.04,4.37083
0.04,4.4083657
0.04,4.441608
0.04,4.4713006
0.04,4.5004396
0.04,4.5271177
0.04,4.5553217
0.04,4.5802245
0.04,4.604555
0.04,4.627836
0.04,4.647873
0.04,4.6687493
0.04,4.68039
