control/mA,Ewe/V
-0.04,-2.8083313
-0.04,-2.8377378
-0.04,-2.8692625
-0.04,-2.89844
-0.04,-2.9265106
-0.04,-2.9526348
-0.04,-2.9781866
-0.04,-3.0031278
-0.04,-3.0275345
-0.04,-3.042915
0.04,-2.3988876
0.04,-1.3988053
0.04,-0.39869893
0.04,0.38249654
0.04,0.6383195
0.04,0.7608687
0.04,0.8497942
0.04,0.93104845
0.04,1.0106044
0.04,1.0849888
0.04,1.1545262
0.04,1.229903
0.04,1.3138288
0.04,1.4083073
0.04,1.5130523
0.04,1.6299341
0.04,1.7452891
0.04,1.859213
0.04,1.9635763
0.04,2.0446208
0.04,2.1046169
0.04,2.1508734
0.04,2.1885426
0.04,2.22329
0.04,2.256284
0.04,2.2908428
0.04,2.325726
0.04,2.3641586
0.04,2.4049766
0.04,2.4492292
0.04,2.497108
0.04,2.5509784
0.04,2.6105928
0.04,2.6789854
0.04,2.756671
0.04,2.8435357
0.04,2.934312
0.04,3.027226
0.04,3.121342
0.04,3.2222896
0.04,3.3235233
0.04,3.4289172
0.04,3.5392535
0.04,3.6551237
0.04,3.778398
0.04,3.8984284
0.04,4.00075
0.04,4.0686083
0.04,4.1563125
0.04,4.219676
0.04,4.271867
0.04,4.3181043
0.04,4.3584642
0.04,4.3958473
0.04,4.429872
0.04,4.463572
0.04,4.494219
0.04,4.5229
0.04,4.5532227
0.04,4.5794997
0.04,4.604918
0.04,4.628332
0.04,4.6393046
