control/mA,Ewe/V
-0.01,-0.57618123
-0.01,-0.5791772
-0.01,-0.58329904
-0.01,-0.5870202
-0.01,-0.59093213
-0.01,-0.59429073
-0.01,-0.597592
-0.01,-0.60116047
-0.01,-0.60493886
-0.01,-0.6078776
0.01,-0.32777438
0.01,0.20970248
0.01,0.2590504
0.01,0.2880943
0.01,0.30988678
0.01,0.32650784
0.01,0.3407817
0.01,0.35364345
0.01,0.36490226
0.01,0.3754741
0.01,0.38520628
0.01,0.39482397
0.01,0.40344936
0.01,0.41127327
0.01,0.41892543
0.01,0.42634863
0.01,0.4335619
0.01,0.44037443
0.01,0.44711062
0.01,0.4534461
0.01,0.4596098
0.01,0.46550637
0.01,0.4714602
0.01,0.47724223
0.01,0.48268083
0.01,0.48836747
0.01,0.49325264
0.01,0.4985958
0.01,0.5039199
0.01,0.50895774
0.01,0.51414824
0.01,0.51926243
0.01,0.5241858
0.01,0.5294717
0.01,0.5342996
0.01,0.5386314
0.01,0.54349744
0.01,0.5483254
0.01,0.5527144
0.01,0.5575423
0.01,0.5620077
0.01,0.5664158
0.01,0.57145363
0.01,0.5757091
0.01,0.58017445
0.01,0.5847352
0.01,0.58942956
0.01,0.5940667
0.01,0.5983794
0.01,0.60269207
0.01,0.6071956
0.01,0.6115083
0.01,0.6161454
0.01,0.6204963
0.01,0.6249616
0.01,0.62868273
0.01,0.63339615
0.01,0.63768977
0.01,0.64202154
0.01,0.646048
0.01,0.650189
