control/mA,Ewe/V
-0.04,-2.6181338
-0.04,-2.639602
-0.04,-2.6616232
-0.04,-2.6828241
-0.04,-2.7031856
-0.04,-2.7234514
-0.04,-2.7435265
-0.04,-2.7626472
-0.04,-2.782188
-0.04,-2.787474
0.04,-2.1601875
0.04,-1.1601758
0.04,-0.16014583
0.04,0.36877605
0.04,0.5830941
0.04,0.70564336
0.04,0.7992632
0.04,0.8828455
0.04,0.9621342
0.04,1.0327404
0.04,1.0954843
0.04,1.1600602
0.04,1.2312387
0.04,1.3104702
0.04,1.3986706
0.04,1.4945421
0.04,1.5950317
0.04,1.7061313
0.04,1.8154563
0.04,1.9124347
0.04,1.9932309
0.04,2.0555742
0.04,2.101201
0.04,2.137649
0.04,2.1676471
0.04,2.1963284
0.04,2.223576
0.04,2.2472005
0.04,2.278706
0.04,2.310937
0.04,2.3463736
0.04,2.3856647
0.04,2.431139
0.04,2.4806204
0.04,2.5348535
0.04,2.5938954
0.04,2.6597881
0.04,2.7320926
0.04,2.808519
0.04,2.8871968
0.04,2.9650927
0.04,3.04274
0.04,3.119548
0.04,3.1970239
0.04,3.27845
0.04,3.36062
0.04,3.4446986
0.04,3.527651
0.04,3.6086764
0.04,3.6820686
0.04,3.756911
0.04,3.8283377
0.04,3.8917303
0.04,3.9492457
0.04,3.9994905
0.04,4.0458617
0.04,4.087271
0.04,4.1258183
0.04,4.1648235
0.04,4.1998296
0.04,4.235839
0.04,4.269825
0.04,4.260341
