control/mA,Ewe/V
-0.04,-3.9918416
-0.04,-4.0826373
-0.04,-4.158415
-0.04,-4.2244697
-0.04,-4.2796187
-0.04,-4.3250165
-0.04,-4.3669224
-0.04,-4.4033513
-0.04,-4.438139
-0.04,-4.4643397
0.04,-3.7799504
0.04,-2.779717
0.04,-1.7796963
0.04,-0.77959
0.04,0.22048423
0.04,0.7229705
0.04,0.84488994
0.04,0.92778534
0.04,1.0075511
0.04,1.0935187
0.04,1.1815283
0.04,1.2725528
0.04,1.371554
0.04,1.4813751
0.04,1.6083705
0.04,1.748037
0.04,1.8851845
0.04,1.9893953
0.04,2.0605738
0.04,2.1123643
0.04,2.151961
0.04,2.189077
0.04,2.2257898
0.04,2.2577343
0.04,2.2942204
0.04,2.3293517
0.04,2.3653798
0.04,2.404137
0.04,2.4464052
0.04,2.492566
0.04,2.5431163
0.04,2.6000593
0.04,2.662326
0.04,2.7299933
0.04,2.8024504
0.04,2.8778272
0.04,2.9569252
0.04,3.0411944
0.04,3.1280208
0.04,3.2197704
0.04,3.313505
0.04,3.4073536
0.04,3.5044656
0.04,3.6032188
0.04,3.7092805
0.04,3.8233
0.04,3.9436545
0.04,4.064315
0.04,4.1733913
0.04,4.2714663
0.04,4.352988
0.04,4.4203496
0.04,4.478533
0.04,4.5307813
0.04,4.578431
0.04,4.6227794
0.04,4.6634254
0.04,4.700675
0.04,4.7365503
0.04,4.765384
0.04,4.8007255
0.04,4.8330708
0.04,4.865187
0.04,4.8878956
