control/mA,Ewe/V
-0.08,-6.478507
-0.08,-6.542377
-0.08,-6.607793
-0.08,-6.6661477
-0.08,-6.7211823
-0.08,-6.76824
-0.08,-6.806253
-0.08,-6.861612
-0.08,-6.9081736
-0.08,-6.936073
0.08,-5.8130703
0.08,-4.8043227
0.08,-3.8037586
0.08,-2.8031697
0.08,-1.8030634
0.08,-0.80302364
0.08,0.1969873
0.08,0.61826354
0.08,0.83851635
0.08,0.94129586
0.08,1.0195351
0.08,1.1014572
0.08,1.1931878
0.08,1.2949941
0.08,1.4095477
0.08,1.5496149
0.08,1.7319694
0.08,1.9499513
0.08,2.149633
0.08,2.3025405
0.08,2.436215
0.08,2.577618
0.08,2.7405653
0.08,2.9204962
0.08,3.1110563
0.08,3.3143444
0.08,3.5200753
0.08,3.716074
0.08,3.900871
0.08,4.0783787
0.08,4.2478037
0.08,4.4184604
0.08,4.574443
0.08,4.717277
0.08,4.8413143
0.08,4.946136
0.08,5.0356913
0.08,5.114178
0.08,5.1850705
0.08,5.2498183
0.08,5.3103867
0.08,5.365402
0.08,5.4162197
0.08,5.4623237
0.08,5.5031223
0.08,5.538254
0.08,5.569053
0.08,5.596093
0.08,5.6191454
0.08,5.640785
0.08,5.660345
0.08,5.6779776
0.08,5.6932626
0.08,5.70746
0.08,5.7151885
0.08,5.7288327
0.08,5.7379923
0.08,5.7453203
0.08,5.7562547
0.08,5.762647
0.08,5.7693644
0.08,5.7752037
0.08,5.781329
0.08,5.7860236
0.08,5.7917104
0.08,5.795126
