control/mA,Ewe/V
-0.01,-0.59039783
-0.01,-0.5943289
-0.01,-0.5987179
-0.01,-0.6017711
-0.01,-0.6049198
-0.01,-0.608889
-0.01,-0.61302996
-0.01,-0.616274
-0.01,-0.6191173
-0.01,-0.6233155
0.01,-0.3361906
0.01,0.21071386
0.01,0.26023352
0.01,0.2898499
0.01,0.31164238
0.01,0.32875958
0.01,0.34393036
0.01,0.35694477
0.01,0.36952028
0.01,0.38024476
0.01,0.39123642
0.01,0.40075868
0.01,0.41031915
0.01,0.41913536
0.01,0.4272646
0.01,0.43468776
0.01,0.44270253
0.01,0.4500303
0.01,0.4571672
0.01,0.46399882
0.01,0.47050604
0.01,0.4769369
0.01,0.48308155
0.01,0.48939794
0.01,0.4952754
0.01,0.50121015
0.01,0.5073548
0.01,0.5131178
0.01,0.518938
0.01,0.52439564
0.01,0.5297579
0.01,0.53510106
0.01,0.5407114
0.01,0.54603547
0.01,0.5515313
0.01,0.55645466
0.01,0.56252295
0.01,0.56769437
0.01,0.5725604
0.01,0.57777005
0.01,0.5831132
0.01,0.58824646
0.01,0.59368503
0.01,0.598761
0.01,0.6040851
0.01,0.609142
0.01,0.6137791
0.01,0.6188742
0.01,0.6239884
0.01,0.6286446
0.01,0.63331985
0.01,0.63833857
0.01,0.6440825
0.01,0.6487959
0.01,0.6538528
0.01,0.65911967
0.01,0.6639285
0.01,0.6688328
0.01,0.673718
0.01,0.67898476
0.01,0.68367916
