control/mA,Ewe/V
-0.02,-2.1198206
-0.02,-2.159837
-0.02,-2.1988614
-0.02,-2.2355251
-0.02,-2.2687864
-0.02,-2.3002157
-0.02,-2.329584
-0.02,-2.360231
-0.02,-2.3869658
-0.02,-2.3953621
0.02,-1.6743708
0.02,-0.67432976
0.02,0.32568726
0.02,0.44279793
0.02,0.49884388
0.02,0.5318761
0.02,0.55733246
0.02,0.5813194
0.02,0.60521096
0.02,0.6294651
0.02,0.65551305
0.02,0.6830685
0.02,0.71123457
0.02,0.74046934
0.02,0.76905525
0.02,0.7960573
0.02,0.8215518
0.02,0.84511894
0.02,0.8673885
0.02,0.89005876
0.02,0.9119657
0.02,0.9355711
0.02,0.96041673
0.02,0.98764783
0.02,1.0176077
0.02,1.04835
0.02,1.0820119
0.02,1.1169142
0.02,1.1551751
0.02,1.1939893
0.02,1.2377651
0.02,1.2837735
0.02,1.3336557
0.02,1.3839768
0.02,1.4408624
0.02,1.4987786
0.02,1.5615606
0.02,1.6284266
0.02,1.6976777
0.02,1.7657267
0.02,1.8385655
0.02,1.9108508
0.02,1.9872007
0.02,2.0597343
0.02,2.127707
0.02,2.1915004
0.02,2.2509599
0.02,2.3035328
0.02,2.361258
0.02,2.414079
0.02,2.4606981
0.02,2.515313
0.02,2.5636303
0.02,2.5999827
0.02,2.649598
0.02,2.695988
0.02,2.7406607
0.02,2.7808297
0.02,2.8211896
0.02,2.8659577
0.02,2.9044285
0.02,2.9477654
0.02,2.9495401
