control/mA,Ewe/V
-0.04,-3.588662
-0.04,-3.649574
-0.04,-3.7099898
-0.04,-3.765826
-0.04,-3.8166623
-0.04,-3.8642738
-0.04,-3.9092326
-0.04,-3.9494588
-0.04,-3.9885023
-0.04,-4.021019
0.04,-3.362185
0.04,-2.3619008
0.04,-1.3618993
0.04,-0.36179295
0.04,0.55780953
0.04,0.786306
0.04,0.88486826
0.04,0.96352726
0.04,1.0451632
0.04,1.1255586
0.04,1.2014698
0.04,1.2828385
0.04,1.3758476
0.04,1.4809743
0.04,1.5976461
0.04,1.7258819
0.04,1.8554537
0.04,1.9635
0.04,2.0441628
0.04,2.1044831
0.04,2.15177
0.04,2.1955078
0.04,2.2370868
0.04,2.2777328
0.04,2.317654
0.04,2.3594832
0.04,2.4028964
0.04,2.449821
0.04,2.5002565
0.04,2.5553484
0.04,2.615898
0.04,2.6815042
0.04,2.7544956
0.04,2.833498
0.04,2.9163363
0.04,3.0002048
0.04,3.091363
0.04,3.1855743
0.04,3.2866745
0.04,3.3847597
0.04,3.4896383
0.04,3.596597
0.04,3.7112079
0.04,3.8355317
0.04,3.9653897
0.04,4.086069
0.04,4.1878943
0.04,4.272039
0.04,4.340985
0.04,4.39974
0.04,4.4495654
0.04,4.492845
0.04,4.5326514
0.04,4.568718
0.04,4.59946
0.04,4.6304502
0.04,4.660544
0.04,4.689416
0.04,4.717181
0.04,4.7417026
0.04,4.7651935
0.04,4.7914133
0.04,4.8142934
0.04,4.8211823
