control/mA,Ewe/V
-0.08,-5.534212
-0.08,-5.549345
-0.08,-5.5642486
-0.08,-5.5774155
-0.08,-5.588827
-0.08,-5.598101
-0.08,-5.6067266
-0.08,-5.6154284
-0.08,-5.621878
-0.08,-5.624645
0.08,-4.616283
0.08,-3.6159983
0.08,-2.6159492
0.08,-1.6159284
0.08,-0.61582214
0.08,0.38421398
0.08,0.7130093
0.08,0.77243286
0.08,0.82304025
0.08,0.88721544
0.08,0.9708932
0.08,1.0863436
0.08,1.2310671
0.08,1.4041282
0.08,1.603619
0.08,1.8161242
0.08,1.987964
0.08,2.0952663
0.08,2.1672273
0.08,2.2227175
0.08,2.2705197
0.08,2.3190088
0.08,2.3692536
0.08,2.4195557
0.08,2.4725485
0.08,2.5291097
0.08,2.5912812
0.08,2.6608186
0.08,2.7364051
0.08,2.8179076
0.08,2.9039514
0.08,2.9974568
0.08,3.098767
0.08,3.2082636
0.08,3.3253171
0.08,3.4507668
0.08,3.5826094
0.08,3.7226193
0.08,3.8745942
0.08,4.0442014
0.08,4.2198095
0.08,4.3896646
0.08,4.5414104
0.08,4.669036
0.08,4.7785325
0.08,4.868202
0.08,4.9483304
0.08,4.9779086
0.08,5.043362
0.08,5.104446
0.08,5.150626
0.08,5.1899366
0.08,5.220202
0.08,5.2510586
0.08,5.2817435
0.08,5.310597
0.08,5.338992
0.08,5.3670816
0.08,5.391374
0.08,5.411506
0.08,5.423452
0.08,5.4413514
0.08,5.4620943
0.08,5.4775705
0.08,5.4836197
