control/mA,Ewe/V
-0.04,-3.848645
-0.04,-3.932361
-0.04,-4.0151033
-0.04,-4.08819
-0.04,-4.150858
-0.04,-4.204223
-0.04,-4.2484756
-0.04,-4.2891603
-0.04,-4.3247685
-0.04,-4.3536787
0.04,-3.6721425
0.04,-2.6719377
0.04,-1.6719171
0.04,-0.67188716
0.04,0.32812986
0.04,0.7485986
0.04,0.8580952
0.04,0.9395021
0.04,1.022054
0.04,1.1097772
0.04,1.193245
0.04,1.2783159
0.04,1.3737104
0.04,1.4805737
0.04,1.6031419
0.04,1.7378659
0.04,1.8711969
0.04,1.9765335
0.04,2.0515668
0.04,2.105533
0.04,2.1473813
0.04,2.187035
0.04,2.2247021
0.04,2.2595851
0.04,2.2950218
0.04,2.3305922
0.04,2.3683567
0.04,2.4071138
0.04,2.4507942
0.04,2.4972415
0.04,2.5484214
0.04,2.6063373
0.04,2.6700547
0.04,2.7390006
0.04,2.8137093
0.04,2.8922157
0.04,2.9727256
0.04,3.0595138
0.04,3.1495461
0.04,3.243605
0.04,3.3401062
0.04,3.4342794
0.04,3.5362957
0.04,3.6395524
0.04,3.7495832
0.04,3.8707204
0.04,3.9956167
0.04,4.1150556
0.04,4.218569
0.04,4.3064833
0.04,4.379322
0.04,4.4388027
0.04,4.4910703
0.04,4.5361056
0.04,4.575855
0.04,4.6128373
0.04,4.6508307
0.04,4.685924
0.04,4.7188034
0.04,4.749603
0.04,4.7796774
0.04,4.804256
0.04,4.8272505
0.04,4.8461423
