control/mA,Ewe/V
-0.01,-0.5676894
-0.01,-0.5718876
-0.01,-0.5752271
-0.01,-0.5779559
-0.01,-0.5812572
-0.01,-0.585589
-0.01,-0.5895391
-0.01,-0.59236336
-0.01,-0.59598905
-0.01,-0.5991568
0.01,-0.31959862
0.01,0.21435867
0.01,0.26433632
0.01,0.2937237
0.01,0.31553528
0.01,0.3330532
0.01,0.34845296
0.01,0.36139104
0.01,0.3736994
0.01,0.38535893
0.01,0.3951293
0.01,0.4044035
0.01,0.4131243
0.01,0.42174968
0.01,0.42989802
0.01,0.4375311
0.01,0.44508785
0.01,0.45232022
0.01,0.45922816
0.01,0.46584985
0.01,0.47228074
0.01,0.47901693
0.01,0.48529515
0.01,0.4909627
0.01,0.49691653
0.01,0.5028322
0.01,0.50836617
0.01,0.51370937
0.01,0.51891893
0.01,0.52431935
0.01,0.52981514
0.01,0.53491026
0.01,0.5402534
0.01,0.54557747
0.01,0.5504436
0.01,0.55508065
0.01,0.560462
0.01,0.5652136
0.01,0.5704041
0.01,0.5746595
0.01,0.57964015
0.01,0.58483064
0.01,0.58979213
0.01,0.5942384
0.01,0.59066993
0.01,0.591605
0.01,0.59385675
0.01,0.5963375
0.01,0.5993526
0.01,0.60334086
0.01,0.60690933
0.01,0.61080223
0.01,0.6145043
0.01,0.6182063
0.01,0.62238544
0.01,0.62612563
0.01,0.62988496
0.01,0.6341022
0.01,0.63728905
0.01,0.64123917
0.01,0.6449412
