control/mA,Ewe/V
-0.01,-0.531375
-0.01,-0.53408474
-0.01,-0.5370807
-0.01,-0.5402294
-0.01,-0.5430727
-0.01,-0.5462213
-0.01,-0.5484922
-0.01,-0.5508775
-0.01,-0.55370176
-0.01,-0.55568635
0.01,-0.29258654
0.01,0.20327161
0.01,0.25040594
0.01,0.27874377
0.01,0.30002102
0.01,0.31723362
0.01,0.33211815
0.01,0.3455333
0.01,0.35766992
0.01,0.367841
0.01,0.3776686
0.01,0.38711455
0.01,0.39549187
0.01,0.40377375
0.01,0.41140684
0.01,0.41860104
0.01,0.42533726
0.01,0.43226427
0.01,0.438657
0.01,0.44478253
0.01,0.450889
0.01,0.45691913
0.01,0.46264395
0.01,0.4682352
0.01,0.47357836
0.01,0.4787307
0.01,0.48386395
0.01,0.48853922
0.01,0.4934244
0.01,0.49825233
0.01,0.5029848
0.01,0.507641
0.01,0.51222086
0.01,0.5163809
0.01,0.5209226
0.01,0.52525437
0.01,0.5291854
0.01,0.5334218
0.01,0.5378299
0.01,0.54174185
0.01,0.54574925
0.01,0.54994744
0.01,0.5537449
0.01,0.5577332
0.01,0.5614352
0.01,0.56502277
0.01,0.5686103
0.01,0.57254136
0.01,0.57620525
0.01,0.5797356
0.01,0.5832086
0.01,0.58670074
0.01,0.589983
0.01,0.5935896
0.01,0.59717715
0.01,0.6000968
0.01,0.603131
0.01,0.60671854
0.01,0.60992444
0.01,0.61324483
0.01,0.6162599
