control/mA,Ewe/V
-0.04,-2.4797459
-0.04,-2.4978745
-0.04,-2.5163848
-0.04,-2.5347996
-0.04,-2.5530045
-0.04,-2.5712094
-0.04,-2.5898914
-0.04,-2.6074665
-0.04,-2.626015
-0.04,-2.6423116
0.04,-1.9901797
0.04,-0.9901297
0.04,0.009919372
0.04,0.3937935
0.04,0.5716445
0.04,0.6805877
0.04,0.7620519
0.04,0.8368561
0.04,0.91103065
0.04,0.97734314
0.04,1.0339043
0.04,1.0877177
0.04,1.1440116
0.04,1.2065839
0.04,1.2757587
0.04,1.3469182
0.04,1.4301761
0.04,1.5209144
0.04,1.619534
0.04,1.7220082
0.04,1.8271922
0.04,1.9232737
0.04,1.9993756
0.04,2.0567575
0.04,2.0985868
0.04,2.1388702
0.04,2.172265
0.04,2.2021463
0.04,2.2339761
0.04,2.2633445
0.04,2.2963958
0.04,2.3256688
0.04,2.3666584
0.04,2.4087167
0.04,2.4540572
0.04,2.5022602
0.04,2.5557873
0.04,2.6112225
0.04,2.671524
0.04,2.7344015
0.04,2.7991683
0.04,2.8628092
0.04,2.9281292
0.04,2.9951286
0.04,3.0610976
0.04,3.1254256
0.04,3.1869483
0.04,3.2472115
0.04,3.3054519
0.04,3.3625093
0.04,3.418288
0.04,3.4715862
0.04,3.5214112
0.04,3.5726674
0.04,3.6202023
0.04,3.6652377
0.04,3.6984224
0.04,3.7429042
0.04,3.7836459
0.04,3.8181093
0.04,3.855664
0.04,3.891387
