control/mA,Ewe/V
-0.01,-2.123389
-0.01,-2.136976
-0.01,-2.1498759
-0.01,-2.163291
-0.01,-2.176
-0.01,-2.1894534
-0.01,-2.2022831
-0.01,-2.2142098
-0.01,-2.2263465
-0.01,-2.2384639
0.01,-0.935426
0.01,0.069291815
0.01,1.069341
0.01,1.174105
0.01,1.2090455
0.01,1.2395016
0.01,1.265683
0.01,1.2887923
0.01,1.3094016
0.01,1.3284271
0.01,1.3461359
0.01,1.3624134
0.01,1.3785573
0.01,1.3936518
0.01,1.4081738
0.01,1.4223522
0.01,1.4358628
0.01,1.4494306
0.01,1.4622732
0.01,1.4754213
0.01,1.4883212
0.01,1.5015265
0.01,1.5146172
0.01,1.5276316
0.01,1.5407987
0.01,1.554233
0.01,1.5673237
0.01,1.5804907
0.01,1.5942684
0.01,1.6080652
0.01,1.6213468
0.01,1.6349719
0.01,1.6482917
0.01,1.6614206
0.01,1.6748357
0.01,1.6879838
0.01,1.7015134
0.01,1.7146041
0.01,1.7280192
0.01,1.7412055
0.01,1.7544297
0.01,1.7654595
0.01,1.7775389
0.01,1.7904006
0.01,1.8025945
0.01,1.8157998
0.01,1.8279746
0.01,1.8407981
0.01,1.853927
0.01,1.8669605
0.01,1.879975
0.01,1.8923596
0.01,1.9054313
0.01,1.9177206
0.01,1.9296855
0.01,1.9429098
0.01,1.9550083
0.01,1.9671258
0.01,1.9790906
0.01,1.9922196
0.01,2.0043943
0.01,2.0168746
0.01,2.028267
