control/mA,Ewe/V
-0.02,-2.2205262
-0.02,-2.2571077
-0.02,-2.2891095
-0.02,-2.3224661
-0.02,-2.3521397
-0.02,-2.3812218
-0.02,-2.4096742
-0.02,-2.4356267
-0.02,-2.462648
-0.02,-2.4729714
0.02,-1.7435441
0.02,-0.74344736
0.02,0.25666508
0.02,0.40780023
0.02,0.47913143
0.02,0.5224874
0.02,0.55193204
0.02,0.577522
0.02,0.60263485
0.02,0.6281866
0.02,0.6551314
0.02,0.6834883
0.02,0.71350545
0.02,0.74407595
0.02,0.77430296
0.02,0.8027935
0.02,0.82880324
0.02,0.85330546
0.02,0.8764719
0.02,0.89925665
0.02,0.92311007
0.02,0.9482992
0.02,0.9752631
0.02,1.0034674
0.02,1.0325495
0.02,1.0650283
0.02,1.1002359
0.02,1.1373518
0.02,1.1762042
0.02,1.2168885
0.02,1.261523
0.02,1.3082757
0.02,1.359093
0.02,1.4126582
0.02,1.4707079
0.02,1.5299406
0.02,1.5952607
0.02,1.6638823
0.02,1.7334769
0.02,1.8080331
0.02,1.8842113
0.02,1.9577943
0.02,2.0335145
0.02,2.1056855
0.02,2.1725132
0.02,2.2337854
0.02,2.2915487
0.02,2.345114
0.02,2.3965228
0.02,2.4452791
0.02,2.4924707
0.02,2.5404449
0.02,2.587312
0.02,2.632347
0.02,2.6766381
0.02,2.7194598
0.02,2.7629492
0.02,2.8060572
0.02,2.8479247
0.02,2.8900974
0.02,2.9313352
0.02,2.9720197
0.02,2.9726112
