control/mA,Ewe/V
-0.01,-1.9281539
-0.01,-1.9392791
-0.01,-1.9508814
-0.01,-1.9619493
-0.01,-1.9731127
-0.01,-1.9835892
-0.01,-1.9944282
-0.01,-2.0046182
-0.01,-2.0144458
-0.01,-2.0247314
0.01,-0.7531546
0.01,0.25624526
0.01,1.0350493
0.01,1.0793785
0.01,1.1101208
0.01,1.1338024
0.01,1.1545644
0.01,1.1730746
0.01,1.1894667
0.01,1.2050573
0.01,1.2183198
0.01,1.2314105
0.01,1.2440432
0.01,1.2556456
0.01,1.2671906
0.01,1.278106
0.01,1.2888304
0.01,1.299555
0.01,1.3098023
0.01,1.319878
0.01,1.3303545
0.01,1.3402393
0.01,1.3505821
0.01,1.3608868
0.01,1.3715159
0.01,1.3817251
0.01,1.3920488
0.01,1.4019146
0.01,1.4121239
0.01,1.4225812
0.01,1.4323134
0.01,1.4425226
0.01,1.4530182
0.01,1.4630175
0.01,1.4728642
0.01,1.4823865
0.01,1.4929392
0.01,1.5024614
0.01,1.5120792
0.01,1.5221931
0.01,1.5314672
0.01,1.5409323
0.01,1.5501492
0.01,1.5596715
0.01,1.569022
0.01,1.5773612
0.01,1.585853
0.01,1.5951082
0.01,1.6039433
0.01,1.6122253
0.01,1.6207172
0.01,1.6297814
0.01,1.6378152
0.01,1.6471848
0.01,1.6560392
0.01,1.6638632
0.01,1.6723931
0.01,1.6809613
0.01,1.6894722
0.01,1.6981548
0.01,1.706265
0.01,1.7149667
