control/mA,Ewe/V
-0.01,-0.61921275
-0.01,-0.62363994
-0.01,-0.6283152
-0.01,-0.63148296
-0.01,-0.6362345
-0.01,-0.63984114
-0.01,-0.6421884
-0.01,-0.6474361
-0.01,-0.6505084
-0.01,-0.653409
0.01,-0.35679033
0.01,0.21225956
0.01,0.26294327
0.01,0.292636
0.01,0.31294
0.01,0.33145025
0.01,0.3455142
0.01,0.35906294
0.01,0.37106597
0.01,0.38217214
0.01,0.39262944
0.01,0.40344936
0.01,0.41264722
0.01,0.42222676
0.01,0.43092847
0.01,0.4395157
0.01,0.44775945
0.01,0.45525894
0.01,0.4629302
0.01,0.4704488
0.01,0.4777193
0.01,0.48451275
0.01,0.4916497
0.01,0.49790883
0.01,0.5044542
0.01,0.510389
0.01,0.51657176
0.01,0.522621
0.01,0.5284221
0.01,0.53428054
0.01,0.5397191
0.01,0.5456157
0.01,0.55168396
0.01,0.5572752
0.01,0.56328624
0.01,0.5690111
0.01,0.5749076
0.01,0.58028895
0.01,0.5858611
0.01,0.59164315
0.01,0.5974825
0.01,0.6022723
0.01,0.60870314
0.01,0.6145615
0.01,0.6201337
0.01,0.6260875
0.01,0.63146883
0.01,0.6371555
0.01,0.64293754
0.01,0.649044
0.01,0.6545398
0.01,0.6600929
0.01,0.6658559
0.01,0.6715616
0.01,0.67728645
0.01,0.6830494
0.01,0.68812543
0.01,0.6943273
0.01,0.70047194
0.01,0.7065021
0.01,0.7122078
