control/mA,Ewe/V
-0.04,-2.794401
-0.04,-2.8227768
-0.04,-2.8491302
-0.04,-2.8750637
-0.04,-2.8939745
-0.04,-2.9179807
-0.04,-2.9449444
-0.04,-2.9668896
-0.04,-2.9928231
-0.04,-3.0030131
0.04,-2.1592255
0.04,-1.1591454
0.04,-0.15913445
0.04,0.1446434
0.04,0.34173584
0.04,0.4743035
0.04,0.5652136
0.04,0.62948424
0.04,0.6795191
0.04,0.72400093
0.04,0.7695323
0.04,0.8152545
0.04,0.8602134
0.04,0.9003253
0.04,0.9374221
0.04,0.97566384
0.04,1.0158902
0.04,1.0616125
0.04,1.1139373
0.04,1.1705748
0.04,1.2317541
0.04,1.3032188
0.04,1.3815534
0.04,1.4667768
0.04,1.5594616
0.04,1.6573368
0.04,1.7607461
0.04,1.8614838
0.04,1.9477377
0.04,2.0217023
0.04,2.0893507
0.04,2.145473
0.04,2.1941338
0.04,2.237392
0.04,2.2750995
0.04,2.31399
0.04,2.349942
0.04,2.3860273
0.04,2.4199946
0.04,2.4571679
0.04,2.4926043
0.04,2.5301974
0.04,2.5678475
0.04,2.6081884
0.04,2.6492927
0.04,2.6907213
0.04,2.7365198
0.04,2.7807534
0.04,2.8277352
0.04,2.8734381
0.04,2.9184544
0.04,2.9629552
0.04,3.006693
0.04,3.0494573
0.04,3.0897026
0.04,3.1308832
0.04,3.1695256
0.04,3.2086263
0.04,3.2469444
0.04,3.285625
0.04,3.3223212
0.04,3.3599331
0.04,3.3692074
