control/mA,Ewe/V
-0.08,-5.013483
-0.08,-5.040256
-0.08,-5.0662274
-0.08,-5.091169
-0.08,-5.115461
-0.08,-5.1382074
-0.08,-5.155802
-0.08,-5.1752663
-0.08,-5.1856856
-0.08,-5.1891584
0.08,-4.382552
0.08,-3.382464
0.08,-2.382281
0.08,-1.3822606
0.08,-0.38211605
0.08,0.5800218
0.08,1.0244393
0.08,1.1529042
0.08,1.2632023
0.08,1.3784429
0.08,1.5013547
0.08,1.6481962
0.08,1.8191965
0.08,1.9595499
0.08,2.0518532
0.08,2.115933
0.08,2.164136
0.08,2.202776
0.08,2.2412276
0.08,2.2814732
0.08,2.327787
0.08,2.3812375
0.08,2.4426267
0.08,2.5141106
0.08,2.5963953
0.08,2.6901295
0.08,2.7910962
0.08,2.8996198
0.08,3.011998
0.08,3.132906
0.08,3.2596152
0.08,3.3879657
0.08,3.5147893
0.08,3.6431017
0.08,3.7735894
0.08,3.9092102
0.08,4.0470448
0.08,4.1833143
0.08,4.313601
0.08,4.430349
0.08,4.5305715
0.08,4.614478
0.08,4.684397
0.08,4.7423706
0.08,4.796394
0.08,4.844845
0.08,4.8906627
0.08,4.9342093
0.08,4.9755425
0.08,5.015788
0.08,5.052675
0.08,5.089676
0.08,5.125666
0.08,5.160282
0.08,5.186559
0.08,5.216595
0.08,5.246746
0.08,5.27766
0.08,5.307868
0.08,5.3368735
0.08,5.36462
0.08,5.391813
0.08,5.4163723
0.08,5.4327645
0.08,5.432497
