control/mA,Ewe/V
-0.01,-0.45821184
-0.01,-0.4603682
-0.01,-0.46290618
-0.01,-0.4649862
-0.01,-0.46716163
-0.01,-0.46948972
-0.01,-0.47156975
-0.01,-0.4736116
-0.01,-0.475787
-0.01,-0.47765714
0.01,-0.23070724
0.01,0.2174119
0.01,0.26134032
0.01,0.2902316
0.01,0.3120622
0.01,0.33020988
0.01,0.3456669
0.01,0.35896754
0.01,0.37102783
0.01,0.38179046
0.01,0.39154175
0.01,0.40039614
0.01,0.40884978
0.01,0.4165592
0.01,0.42379153
0.01,0.43054682
0.01,0.43709219
0.01,0.44319868
0.01,0.44899982
0.01,0.4544002
0.01,0.4599533
0.01,0.46506748
0.01,0.4703534
0.01,0.4749523
0.01,0.47957033
0.01,0.4841311
0.01,0.48863462
0.01,0.49289006
0.01,0.49689746
0.01,0.500943
0.01,0.5047214
0.01,0.5086524
0.01,0.5121827
0.01,0.51577026
0.01,0.51914793
0.01,0.51827013
0.01,0.5195677
0.01,0.52164775
0.01,0.5240522
0.01,0.5263421
0.01,0.52882284
0.01,0.5310937
0.01,0.5321051
0.01,0.53368896
0.01,0.535769
0.01,0.5375246
0.01,0.5391466
0.01,0.5408259
0.01,0.5430395
0.01,0.54517674
0.01,0.5473331
0.01,0.54926044
0.01,0.5515122
0.01,0.5534205
0.01,0.5552143
0.01,0.557237
0.01,0.5591644
0.01,0.56092
0.01,0.56286645
0.01,0.5644312
0.01,0.5662822
