control/mA,Ewe/V
-0.02,-2.2983646
-0.02,-2.3309197
-0.02,-2.364448
-0.02,-2.3928814
-0.02,-2.4208567
-0.02,-2.448164
-0.02,-2.4756622
-0.02,-2.502817
-0.02,-2.5262315
-0.02,-2.5361927
0.02,-1.797408
0.02,-0.7973942
0.02,0.20264187
0.02,0.37940514
0.02,0.45791143
0.02,0.513175
0.02,0.5488788
0.02,0.5766823
0.02,0.60234857
0.02,0.6288163
0.02,0.6559519
0.02,0.6843852
0.02,0.7142878
0.02,0.7459651
0.02,0.77640206
0.02,0.8057895
0.02,0.8326961
0.02,0.85815245
0.02,0.8829409
0.02,0.90709966
0.02,0.9329758
0.02,0.9593863
0.02,0.9875524
0.02,1.0168825
0.02,1.0507163
0.02,1.0846071
0.02,1.1215131
0.02,1.1603274
0.02,1.2017369
0.02,1.2469248
0.02,1.292876
0.02,1.3442848
0.02,1.3952929
0.02,1.4508809
0.02,1.5109533
0.02,1.5768459
0.02,1.6434447
0.02,1.7141461
0.02,1.7879581
0.02,1.8643844
0.02,1.9383872
0.02,2.0159013
0.02,2.0826907
0.02,2.150587
0.02,2.2126417
0.02,2.2712638
0.02,2.326203
0.02,2.3761044
0.02,2.4236393
0.02,2.4727774
0.02,2.5176408
0.02,2.5623708
0.02,2.6062038
0.02,2.6502085
0.02,2.69366
0.02,2.736138
0.02,2.7790933
0.02,2.8196058
0.02,2.8633053
0.02,2.9062414
0.02,2.9474792
0.02,2.9888887
