control/mA,Ewe/V
-0.08,-5.773338
-0.08,-5.795722
-0.08,-5.8119802
-0.08,-5.829174
-0.08,-5.845585
-0.08,-5.862225
-0.08,-5.8772435
-0.08,-5.8915935
-0.08,-5.905772
-0.08,-5.913481
0.08,-4.9056406
0.08,-3.899224
0.08,-2.8988886
0.08,-1.8988777
0.08,-0.898838
0.08,0.10128745
0.08,0.73911446
0.08,0.98606396
0.08,1.073272
0.08,1.1443552
0.08,1.2215257
0.08,1.3118824
0.08,1.415616
0.08,1.5444244
0.08,1.709967
0.08,1.9106218
0.08,2.1006668
0.08,2.2398536
0.08,2.3472893
0.08,2.447054
0.08,2.552047
0.08,2.6688142
0.08,2.8047976
0.08,2.9679358
0.08,3.1492217
0.08,3.338236
0.08,3.5359902
0.08,3.7322562
0.08,3.9180264
0.08,4.0829396
0.08,4.236526
0.08,4.385524
0.08,4.532041
0.08,4.68434
0.08,4.834101
0.08,4.971993
0.08,5.090726
0.08,5.1875706
0.08,5.2661343
0.08,5.3297367
0.08,5.3811646
0.08,5.4212575
0.08,5.452076
0.08,5.4789066
0.08,5.4990387
0.08,5.516366
0.08,5.5311933
0.08,5.5444174
0.08,5.5564966
0.08,5.568061
0.08,5.578308
0.08,5.5880594
0.08,5.59533
0.08,5.6044517
0.08,5.612409
0.08,5.6200233
0.08,5.626893
0.08,5.6337247
0.08,5.636167
0.08,5.6329994
0.08,5.6269693
0.08,5.6267214
0.08,5.6278853
0.08,5.6304803
0.08,5.6332664
