control/mA,Ewe/V
-0.08,-5.1427493
-0.08,-5.17706
-0.08,-5.208928
-0.08,-5.2382965
-0.08,-5.267379
-0.08,-5.2943616
-0.08,-5.319131
-0.08,-5.3407707
-0.08,-5.3551784
-0.08,-5.3686504
0.08,-4.533964
0.08,-3.532206
0.08,-2.5320613
0.08,-1.5320599
0.08,-0.5320108
0.08,0.44256893
0.08,0.9351894
0.08,1.0600859
0.08,1.1428858
0.08,1.2405511
0.08,1.3540933
0.08,1.4853634
0.08,1.6454102
0.08,1.8303599
0.08,1.9865139
0.08,2.0861638
0.08,2.1575713
0.08,2.2163439
0.08,2.2712448
0.08,2.3306112
0.08,2.3994806
0.08,2.4839027
0.08,2.5872738
0.08,2.704499
0.08,2.828861
0.08,2.956887
0.08,3.0882142
0.08,3.2272701
0.08,3.37165
0.08,3.5139499
0.08,3.6507347
0.08,3.7849627
0.08,3.916767
0.08,4.0533614
0.08,4.1902413
0.08,4.329802
0.08,4.4640493
0.08,4.5886593
0.08,4.6998544
0.08,4.7957067
0.08,4.876217
0.08,4.9459453
0.08,5.0058265
0.08,5.0602126
0.08,5.109656
0.08,5.1571336
0.08,5.202226
0.08,5.246517
0.08,5.2883654
0.08,5.328153
0.08,5.36296
0.08,5.3898664
0.08,5.412422
0.08,5.431581
0.08,5.4459887
0.08,5.458221
0.08,5.467247
0.08,5.4760633
0.08,5.4826274
0.08,5.488505
0.08,5.49423
0.08,5.4991913
0.08,5.5038476
0.08,5.5082364
0.08,5.5098395
