control/mA,Ewe/V
-0.01,-0.52534485
-0.01,-0.527921
-0.01,-0.5307262
-0.01,-0.53337866
-0.01,-0.5358976
-0.01,-0.5390081
-0.01,-0.54124075
-0.01,-0.54364514
-0.01,-0.5463358
-0.01,-0.5488357
0.01,-0.2878574
0.01,0.20353876
0.01,0.2504441
0.01,0.27952617
0.01,0.300708
0.01,0.31799692
0.01,0.33259523
0.01,0.3456287
0.01,0.35784167
0.01,0.36889055
0.01,0.37885174
0.01,0.38812593
0.01,0.39654142
0.01,0.40478516
0.01,0.41278082
0.01,0.42012766
0.01,0.42688295
0.01,0.43350464
0.01,0.43978286
0.01,0.446042
0.01,0.45209122
0.01,0.4576252
0.01,0.46342635
0.01,0.46880767
0.01,0.4740936
0.01,0.47913143
0.01,0.48382577
0.01,0.48869187
0.01,0.49357706
0.01,0.49821416
0.01,0.50273675
0.01,0.50748837
0.01,0.5117247
0.01,0.5159611
0.01,0.52002573
0.01,0.524472
0.01,0.5284221
0.01,0.53248674
0.01,0.5361124
0.01,0.53987175
0.01,0.54386
0.01,0.54779106
0.01,0.55187476
0.01,0.5552906
0.01,0.5593361
0.01,0.5630763
0.01,0.56658757
0.01,0.57004154
0.01,0.57345736
0.01,0.57696855
0.01,0.5805561
0.01,0.58395284
0.01,0.58727324
0.01,0.5900402
0.01,0.5928263
0.01,0.5961467
0.01,0.5991809
0.01,0.6021959
0.01,0.60524917
0.01,0.6081879
0.01,0.61120296
