control/mA,Ewe/V
-0.01,-0.5269287
-0.01,-0.5287988
-0.01,-0.53070706
-0.01,-0.53269166
-0.01,-0.53431374
-0.01,-0.53624105
-0.01,-0.5381875
-0.01,-0.5400958
-0.01,-0.5420231
-0.01,-0.54368335
0.01,-0.26316983
0.01,0.25525296
0.01,0.29559383
0.01,0.32183257
0.01,0.34162134
0.01,0.3580325
0.01,0.37184837
0.01,0.3837369
0.01,0.39406067
0.01,0.4028387
0.01,0.4107962
0.01,0.4132388
0.01,0.41839114
0.01,0.4244976
0.01,0.43182537
0.01,0.4364434
0.01,0.4412904
0.01,0.44587025
0.01,0.45020202
0.01,0.454343
0.01,0.45836943
0.01,0.46207148
0.01,0.46575445
0.01,0.46987632
0.01,0.47359744
0.01,0.47659343
0.01,0.4799329
0.01,0.48294798
0.01,0.4856768
0.01,0.48838654
0.01,0.49117264
0.01,0.49403504
0.01,0.4966112
0.01,0.49941635
0.01,0.50203073
0.01,0.5046641
0.01,0.50703037
0.01,0.50937754
0.01,0.5119537
0.01,0.5141864
0.01,0.5163046
0.01,0.5186327
0.01,0.5205219
0.01,0.5227355
0.01,0.5247964
0.01,0.526781
0.01,0.52868927
0.01,0.5303495
0.01,0.5323341
0.01,0.53433776
0.01,0.5361124
0.01,0.53796345
0.01,0.53964275
0.01,0.54116935
0.01,0.5428677
0.01,0.5445661
0.01,0.5461118
0.01,0.5478293
0.01,0.54914594
0.01,0.5506344
0.01,0.5523137
