control/mA,Ewe/V
-0.08,-6.503219
-0.08,-6.553636
-0.08,-6.600713
-0.08,-6.644546
-0.08,-6.686986
-0.08,-6.7265825
-0.08,-6.764958
-0.08,-6.8040776
-0.08,-6.842968
-0.08,-6.871058
0.08,-5.728748
0.08,-4.697498
0.08,-3.694829
0.08,-2.693463
0.08,-1.6934425
0.08,-0.6934125
0.08,0.30660453
0.08,0.74983895
0.08,1.0152987
0.08,1.1114565
0.08,1.1714717
0.08,1.2360286
0.08,1.3135043
0.08,1.4088799
0.08,1.5229754
0.08,1.6807704
0.08,1.8668079
0.08,2.054811
0.08,2.219817
0.08,2.3526325
0.08,2.4813457
0.08,2.616814
0.08,2.7722807
0.08,2.9441016
0.08,3.1251202
0.08,3.3245919
0.08,3.5300937
0.08,3.7184021
0.08,3.9041152
0.08,4.0689325
0.08,4.223187
0.08,4.375429
0.08,4.530991
0.08,4.6809626
0.08,4.818396
0.08,4.9356594
0.08,5.0357866
0.08,5.121392
0.08,5.19673
0.08,5.2644167
0.08,5.327256
0.08,5.3841987
0.08,5.4371724
0.08,5.4839826
0.08,5.5239797
0.08,5.557852
0.08,5.586457
0.08,5.61052
0.08,5.6321216
0.08,5.6517577
0.08,5.667768
0.08,5.6836257
0.08,5.6974416
0.08,5.710857
0.08,5.723585
0.08,5.7354355
0.08,5.745778
0.08,5.755472
0.08,5.765128
0.08,5.7737727
0.08,5.782245
0.08,5.7898974
0.08,5.7969007
0.08,5.804572
0.08,5.8112893
0.08,5.8159075
