control/mA,Ewe/V
-0.04,-3.8270051
-0.04,-3.9121332
-0.04,-3.9977956
-0.04,-4.071054
-0.04,-4.1311646
-0.04,-4.183165
-0.04,-4.229775
-0.04,-4.2693334
-0.04,-4.303224
-0.04,-4.3313904
0.04,-3.6468136
0.04,-2.646176
0.04,-1.6461746
0.04,-0.64616364
0.04,0.35385337
0.04,0.773158
0.04,0.8756322
0.04,0.9530699
0.04,1.0334272
0.04,1.117792
0.04,1.1992562
0.04,1.2838308
0.04,1.375237
0.04,1.4818712
0.04,1.6004131
0.04,1.7297939
0.04,1.8637165
0.04,1.9706179
0.04,2.0484755
0.04,2.1042733
0.04,2.1489842
0.04,2.1896875
0.04,2.2288811
0.04,2.2668748
0.04,2.3041625
0.04,2.3413737
0.04,2.3806841
0.04,2.4207199
0.04,2.4654496
0.04,2.5140915
0.04,2.5670078
0.04,2.6256108
0.04,2.6903968
0.04,2.7608883
0.04,2.8361506
0.04,2.9154203
0.04,2.998602
0.04,3.0854664
0.04,3.1754222
0.04,3.2721527
0.04,3.3709247
0.04,3.471338
0.04,3.5690033
0.04,3.6789773
0.04,3.794294
0.04,3.9185226
0.04,4.043839
0.04,4.1620374
0.04,4.25807
0.04,4.340622
0.04,4.411209
0.04,4.468667
0.04,4.5179195
0.04,4.561409
0.04,4.601464
0.04,4.639171
0.04,4.6757717
0.04,4.7103114
0.04,4.74342
0.04,4.7745824
0.04,4.8059545
0.04,4.83433
0.04,4.859348
0.04,4.876522
