mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,32,9,1,0.48984649524167345,0.0002563369202341903,5.527239451680825e-09,28.34748077392578,,0.34075710335085,0.9308687016970713,22.064697009349537,1.2187424432377298e-07,0.5938002967819226,0.007548929064897384,1.4197737569244362,1.0204730857157762,1.4124187303806706,0.00032151212583473774,0.9764411408154954,0.8438456327126563
free,32,4,1,0.17894057654096507,0.0006604749187033576,8.840426203333649e-09,31.92043662071228,,0.3740745396237498,0.2908674784720568,3290.5645843675456,3.0927291511267194e-10,0.36883439292715164,0.011114203470090879,2.423295559945455,0.9153700123815041,1.081509422565485,3.5082695231886364e-05,1.1305279363903473,0.9316976190616767
free,32,11,1,0.5182259344113813,0.001373401368793381,1.530712163626032e-08,27.38842010498047,,0.06326214108032457,0.913331789059601,436.1271064901538,2.064239438633616e-07,0.5497595222848981,0.012406769080884885,1.1407080571364219,1.0477980503695734,0.8748138111727921,0.34414188690724484,0.9143875460739562,1.1023624513759873
free,32,3,1,0.48103254183096666,0.0014437698966318635,1.8957681950791533e-08,26.80048418045044,,0.1368168487344743,0.9434680131144104,1.4736200690893233,1.1642895478954676e-07,0.9350825284279514,0.009961130479729803,1.01566501870604,1.002616295276289,1.0373889823497717,0.8638941496911049,0.9935316083917353,0.9763905215931543
free,32,13,1,1.5272862980621067,0.0004923839817418951,1.958387837568094e-08,26.012279748916626,,0.49266337701238483,0.8156369306441353,3.855679929086511,0.001376646949533754,0.7383942686079035,0.002907566194992741,1.9719381904463407,0.9824770334986466,1.4410944670091144,0.0537862833759167,1.411522647021155,0.8547380796419245
free,32,12,1,0.514990112229043,0.0009390805224231968,3.2214468087903276e-08,26.20698833465576,,0.3602019373075349,0.9018656628563563,406.28245743259794,1.1852665416512814e-07,0.49711807932234486,0.0028645919339202104,0.9687880812733239,1.0476085312346262,1.033192031786907,0.3602372511747721,0.9272393125978942,0.9807146554115055
free,32,2,1,0.46564552520498204,0.0007437637469536185,3.310972027518425e-08,27.57240867614746,,0.4680760432186556,0.24641771666553602,33991.39849468863,7.914250092257505e-08,0.30383368345626255,0.0037815313596296475,0.9240356698293574,1.0633154744850133,1.1015226089708972,0.05604293955010936,0.8763194731179297,1.0019184531475496
free,32,7,1,0.252678184241903,0.002202504234599445,3.4245136215761854e-08,27.894416093826294,,0.19099259697585513,0.2215773415362266,0.8307111493327377,1.425811711525733e-10,1.0528695537646677,0.011686857308213117,1.0129220295118073,1.0014146652751248,0.9710759033168391,0.8187906267106329,0.9972866052524391,1.0304792850939644
free,32,8,1,0.30923165280425735,0.0005350414832712147,3.9632119458981983e-08,27.13329291343689,,0.4510565804053926,0.4896364887918341,16501.974961527598,1.9559208083912533e-08,0.3485140972950537,0.004655001923187746,1.023198540627056,1.0119770564644865,0.9771252789809328,0.13040799844223225,2.1057740674713754,1.0585724124728677
free,32,14,1,0.8104818755783292,0.0007131405172149385,4.0601349102173716e-08,26.320150136947632,,0.4926081954731012,0.3253349780427548,92236.22577299716,1.808992551927771e-06,0.2817605441023859,0.0025823754959006223,1.18237475259216,1.0970882583700234,1.0391970090391092,0.055696108269388374,0.8888648631163009,1.0406521130652555
free,32,15,1,1.4632508303566674,0.0022866262417835514,4.2786053765391164e-08,27.665980100631714,,0.49007194875425053,0.7269881750495994,2.742999838940508,0.0007505726363867253,1.0414730920366055,0.0030089545673047816,1.0475139371369964,0.9426502401271892,0.9640538106817421,0.093073567949532,1.5143718128802637,1.1665845342966947
free,32,6,1,0.20645590604968156,0.002397737871408623,5.526775891160254e-08,29.904401063919067,,0.3514167282234801,0.4372370635102712,0.594800937164994,2.4929987605571285e-10,1.1490270990402212,0.014206533068231327,1.266394520445687,0.9576728011706406,0.931082202809881,0.04997303859407444,2.7653946309063047,1.0819990604144492
free,32,10,1,2.139993655673331,0.003410863484750948,9.747886123478965e-08,156.20555591583252,,0.7867344553097537,0.2100788619936052,145536953798.65656,0.9869673752163809,6.930519609656409,1.8521604247141147e-06,0.7012748925938891,1.2004947727443138,4.429102699458703,1.3787215932919163,0.7083507144633534,28.856366682417477
free,32,1,1,0.2026996153607179,0.004129712771266725,1.2285699555564968e-07,30.689610242843628,,0.12680045085212055,0.4784185750634703,1.7526238647581074,2.0370283062766095e-10,1.1746154089737597,0.009068406656243257,1.1469691930235573,1.3257432113486136,0.7890335331391396,0.05665742258264368,0.0035275565390394613,1.2527217310930387
free,32,5,0,inf,inf,inf,144.3186640739441,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.6735018105080588,0.618174873754481,,,,,,,,,,
free,32,0,0,inf,inf,inf,108.11857914924622,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.7691627904360343,0.602746597062245,,,,,,,,,,
