mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,24,6,1,0.42800552469371134,0.0009431961523862498,1.6106592138785666e-08,23.366021156311035,,0.3002372597678137,0.8374620561136015,6.42952166437483,1.0811838051215108e-07,0.775731541495407,0.009960693505726821,1.026010744509216,1.0091134901022358,1.1291531589154358,0.5037451642644333,1.0453602040708412,0.9449908350862504
free,24,9,1,0.29262067524395263,0.0018922340149476469,2.7499641703880904e-08,28.22590446472168,,0.2912565826108663,0.11379360580714111,5.427514232008737,1.4998452742102725e-10,0.8585142301723572,0.011871040739989831,1.038286104117312,0.9960882650172368,0.9684784682129732,0.8376238105406338,1.0102991246126944,1.0298534669346184
free,24,8,1,2.101982818503684,0.0010280134078470837,2.806436226529971e-08,118.44207882881165,,0.7764637878210725,0.29152879337748056,233387.17751045185,1097705.3711376938,80.79111965129238,0.0014953197313948329,0.9055749900363,1.100607685881601,7.299624158801292,1.3693682211248304,0.8543203418465187,4.091534171013692
free,24,10,1,0.4612072954710893,0.0006213434729396283,3.819625868973902e-08,24.83458399772644,,0.4704879324428068,0.28778489594642165,29201.95176763255,1.0573963945044994e-07,0.29875060390912456,0.0037417959594050355,1.337309093700808,1.0696247882255514,1.2028321877126285,0.06652161959631828,0.9136931618987938,0.9027610933401997
free,24,2,1,0.2041040118998172,0.002889573875689777,5.7245740207076155e-08,30.741403341293335,,0.0541666789955472,0.46860727946794,2.7201420726584913,2.994708009295879e-10,1.0161182194046487,0.009819071210671044,1.6489335338153182,1.3389755687424074,0.8710594224679615,0.0001610977712222443,0.0022279946592997373,1.133175180982405
free,24,5,1,0.27881796154599314,0.0030006471753480923,6.200498859129024e-08,26.326624631881714,,0.23570952024697725,0.4484530103835517,0.9189149248249627,1.3584671762795327e-10,1.1341355432815465,0.008901979640348357,1.0144235413882725,1.0623094741869048,0.8858060686344894,0.7917726097518072,0.3125603902847628,1.123832434859114
free,24,15,1,0.2952473816326844,0.0030792623058957247,6.986127281082413e-08,27.056525468826294,,0.27068384359243913,0.2163083708089661,3.606417197651932,1.496121434924077e-10,1.0412660532268647,0.012531881297832257,1.020498196793718,0.989828193192916,0.8353170374735889,0.9574850890673783,1.0134219984574497,1.1953664133338175
free,24,13,1,1.190259281619559,0.0010744815573353605,8.84814364409246e-08,23.613205909729004,,0.4712171422411478,0.9184371874524302,5768.780741929577,8.603383019418103e-05,0.3853875084303366,0.0028359937306856337,1.235825006068471,1.0649263683886765,1.0841295268244537,0.08523966052220558,0.9184813391945656,0.9760061631473764
free,24,7,1,0.2948235440728766,0.0036307685192049632,9.376775248689231e-08,26.52936339378357,,0.24184161116057093,0.29682050382975245,0.8051668273624302,1.3580565468248884e-10,1.233771760421571,0.011991310276868488,1.0012900058047702,1.002667671957649,0.8353256980484756,1.0070849656819403,0.9993541921314096,1.204920155131183
free,24,1,1,0.08674192440902395,0.003926474046750172,1.3700707449190642e-07,29.25726628303528,,0.1448471117735381,0.5591579459232475,3.2827268164082772,8.227736427537121e-10,1.1465900791862884,0.008534954875451629,1.0252470036253243,1.1230268708329258,0.7591535125344298,0.597374500459725,0.23713739633101846,1.303207242629953
free,24,4,1,1.8431111103676763,0.004672036975312821,1.8757404429988824e-07,26.298412084579468,,0.5871401300337067,0.3428146895744502,2.058552561167808,0.0421383604821018,1.1518383684809024,0.004831366909392085,0.7784928210622946,1.0145377927972523,0.7058363058978898,0.07372063648207913,0.8911191496175866,1.2440596550523633
free,24,3,0,inf,inf,inf,107.24578213691711,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.9280599778656838,0.7694855946063472,,,,,,,,,,
