mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,5,3,1,0.41081593451659515,0.0004424228959631904,7.3117775363534015e-09,187.98815417289734,,0.6489609083187133,1.0118602106010351e-07,1.0823591180785892,0.011859637053036583,1.008394547247114,0.9944102240941722,1.2762762638860616,1.0110790577695938,1.012984344632268,1.0178075625083498
free,5,9,1,0.09408845883651473,0.0005760589401244687,1.0938987939014854e-08,192.48597025871277,,6156.530408233304,4.958220003608466e-09,0.44399318641189855,0.007478255756329245,1.6591763291215882,2.2849029722007566,0.9362645512003371,0.04006448329278122,0.08705068845924258,1.0088481656039474
free,5,14,1,0.2960884645395083,0.0006148155480172335,1.1083600751102644e-08,256.7139446735382,,2091.6539685620023,1.7122103439773371e-10,0.4357375957088807,0.011778740925061884,1.1753798192711806,1.211585323785711,1.052882255440781,0.20205101380645643,0.43103301104674074,0.8947074353775901
free,5,15,1,0.41912269905164834,0.00019332764967039395,1.743319577104789e-08,204.88585114479065,,21.182032183380187,1.036752006157462e-07,0.5683969884870737,0.007852122030652093,2.0413469647425355,1.0400284084559948,1.4478204551508758,0.03830136951490758,0.9124046687123217,0.7373321547641656
free,5,6,1,0.3519635701440933,0.00040204135202692726,1.9119711831417292e-08,192.86458349227905,,7164.296382823869,5.370222970798636e-08,0.4383767025737961,0.007145458375223014,0.5951651519731966,0.7995444284003453,0.943908981726827,2.328886160321229,2.040839010093314,1.0096190484395327
free,5,11,1,0.2939439935224861,0.0014729783367979365,2.159074608693498e-08,252.39684176445007,,5.117780668893848,1.641486280814046e-10,0.8754551200436155,0.01111906688765495,2.6980395412740017,0.997772087370259,0.9619496680928702,0.014184339703159101,0.9743584703605541,1.0213390563158717
free,5,0,1,2.089480627414547,0.0005937255251087237,3.221713369523096e-08,1557.0678942203522,,144027376328.63104,1.6136584600626864,16.91274186814245,1.999278977274242e-06,1032.0735364453583,1.3322479431305876,88.6679998482795,0.6505286617478752,0.5326385680850406,352.7547204940439
free,5,5,1,0.024061950404776766,0.001394610963707521,6.433956310853198e-08,198.97289872169495,,3313.298801550332,2.4933231052521394e-09,0.47005967626421846,0.006759917965848654,0.8003592271697307,0.6709316383275143,0.9446255658150301,3.765343050307635,3.3295125795638763,1.005729914338247
free,5,10,1,2.535916559796412,0.002166134708909695,1.03371355427127e-07,1903.0730068683624,,1154953576920.7942,28.04833749808449,40.1445118158827,6.817247175572996e-07,0.36726071899072443,1.800007390868032,21.977440485164966,2.107589791069792,0.23179101504368527,179.1482753706478
free,5,1,1,2.3775934214790198,0.00842236652059647,5.401068683413433e-07,603.1259920597076,,1359788014787.1719,86.07518760572094,20.755199594519084,6.401578957273813e-07,0.0021515580846397093,1.3077258772583165,12.378589218968353,0.05263258254193833,0.7138353317964001,149.82569274672412
