mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,xn0,xp0,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,18,12,1,0.4392728165414539,0.0014065499818141092,1.2716630114324108e-08,30.250797510147095,,0.23496856339151884,0.8958886868106313,11.532272303754617,1.337016389594723e-07,0.7597736974889117,0.014264724972725485,1.0182039355478592,1.0180442583070972,1.020389170642917,0.9890528159454584,0.9721942891543841,1.0126292852046734
free,18,5,1,1.383973054236865,0.0008242013812385096,1.6102055272327818e-08,28.98733925819397,,0.4841660689252814,0.9034366878987005,35594.5589246367,0.0004727840504564393,0.3195746331653808,0.003529151831243375,0.8516525603252488,1.0851381959776427,1.0113801270999072,0.026100803524804487,0.8921990971341521,1.097482793843067
free,18,3,1,0.4426265985163269,0.0010590709695232903,2.2997164157032808e-08,29.06241512298584,,0.17894009680433315,0.7927960680990053,2341.5803040405226,1.1473281308083714e-07,0.44163809600284726,0.010740796478384017,1.0697136052247564,1.0693012932932588,0.9418033660298141,0.855348021795468,0.8656753537384312,1.101326198424783
free,18,10,1,0.10644544454425997,0.0012938385526624074,2.648080820978838e-08,29.28727436065674,,0.17944989239741366,0.6033534974974397,2.7788954823940664,4.1751470675707264e-09,0.95482164090045,0.008275514157378223,1.0930820140438087,1.7851584007587673,0.942710066772346,0.3667313791172975,0.1520501448967452,1.0943217007982906
free,18,11,1,0.14037280392095042,0.002013643881729976,3.301866873140357e-08,30.299379110336304,,0.41739013523968177,0.5530628957200613,39.438936441420786,4.840063246481904e-09,0.8082042014090778,0.004400644780878822,0.956297850692072,1.1308805095408327,0.8582647533658734,0.8156982468249034,1.6417195061244216,1.2451801327642114
free,18,2,1,0.26500424393018207,0.0021387515878981134,3.5083348700745006e-08,33.71989178657532,,0.15155072958712032,0.053208925214490756,2.17694661703864,1.6485864275760285e-10,0.9655551042513233,0.01226110020707119,1.0079068967624247,0.9987859425987955,0.9453460132702628,0.7232893263175559,1.0008879316738277,1.0581501065162926
free,18,15,1,0.029834467988120394,0.0016220493202858677,5.93124018982977e-08,33.66774535179138,,0.2790350163471834,0.574789776729155,8.99038177627817,1.029705309477264e-09,0.8304706211810818,0.0048824843937677435,0.9909462248118601,1.239625518245622,0.9342599076664749,1.2510218056130293,0.2301076999026452,1.0753857767017685
free,18,7,1,0.06473599456069223,0.0011231212077085218,7.863962427350818e-08,30.533471822738647,,0.43122911026327587,0.28140988937922695,483.1168701587699,2.4377308316465723e-09,0.47688850125328797,0.004488400975213791,1.3930933743523357,1.010650211335417,1.154399943318562,0.12874838660185997,0.9599959646913403,0.9852069651546118
free,18,9,1,0.032141295514268364,0.00358357766489803,1.1247919588567666e-07,32.874122858047485,,0.16501525012789087,0.5713761150765284,22.220146195310587,9.635581556150558e-10,0.9783297613094627,0.004347247390084684,0.9909326081733263,1.1317947379558544,0.7337954496361474,0.7051358742703759,0.17169172028944518,1.409741845597286
free,18,1,1,0.3383533502562912,0.004398457911307219,1.510056260381616e-07,28.299749851226807,,0.3514362945340002,0.6556494050217572,1.8477286854861352,3.5883238367397074e-08,1.3259606475387564,0.008679473736853753,0.9816327334217245,1.0486140418665462,0.7477187104971414,1.052915223856758,0.6290202778012572,1.4215203959254485
free,18,0,0,inf,inf,inf,195.93881726264954,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.6931271306792799,0.8886961430208236,,,,,,,,,,
free,18,4,0,inf,inf,inf,114.29649496078491,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",0.9124446956508648,0.18950451964267812,,,,,,,,,,
