Loop,1
Step,1
Setting
(12:54:52.362),CH1,=,4,V,0.045,A
Reading
(12:54:52.909),[0.5468179],CH1,=,1.074,V,0.046,A
(12:54:53.159),[0.7967995],CH1,=,1.14,V,0.046,A
(12:54:53.409),[1.047048],CH1,=,1.215,V,0.046,A
(12:54:53.643),[1.2814056],CH1,=,1.283,V,0.046,A
(12:54:53.877),[1.5157638],CH1,=,1.35,V,0.046,A
(12:54:54.112),[1.7501223],CH1,=,1.413,V,0.046,A
(12:54:54.346),[1.9844792],CH1,=,1.471,V,0.046,A
(12:54:54.581),[2.2188361],CH1,=,1.506,V,0.046,A
(12:54:54.815),[2.4531951],CH1,=,1.515,V,0.046,A
(12:54:55.049),[2.6875524],CH1,=,1.518,V,0.046,A
(12:54:55.284),[2.9219094],CH1,=,1.519,V,0.046,A
(12:54:55.518),[3.1562678],CH1,=,1.521,V,0.046,A
(12:54:55.752),[3.390624],CH1,=,1.521,V,0.046,A
(12:54:55.987),[3.6250015],CH1,=,1.522,V,0.046,A
(12:54:56.221),[3.8593582],CH1,=,1.522,V,0.046,A
(12:54:56.455),[4.093715],CH1,=,1.523,V,0.046,A
(12:54:56.690),[4.3280555],CH1,=,1.523,V,0.046,A
(12:54:56.924),[4.5624321],CH1,=,1.523,V,0.046,A
(12:54:57.159),[4.7967892],CH1,=,1.524,V,0.046,A
(12:54:57.393),[5.0311288],CH1,=,1.524,V,0.046,A
(12:54:57.627),[5.2654861],CH1,=,1.524,V,0.046,A
(12:54:57.862),[5.4998439],CH1,=,1.524,V,0.046,A
(12:54:58.096),[5.7342013],CH1,=,1.525,V,0.046,A
(12:54:58.330),[5.9685765],CH1,=,1.525,V,0.046,A
(12:54:58.565),[6.2029161],CH1,=,1.525,V,0.046,A
(12:54:58.799),[6.4372743],CH1,=,1.525,V,0.046,A
(12:54:59.033),[6.6716325],CH1,=,1.525,V,0.046,A
(12:54:59.278),[6.9160135],CH1,=,1.525,V,0.046,A
(12:54:59.522),[7.1597869],CH1,=,1.525,V,0.046,A
(12:54:59.756),[7.3941627],CH1,=,1.526,V,0.046,A
(12:54:59.990),[7.6285032],CH1,=,1.526,V,0.046,A
(12:55:00.225),[7.8628601],CH1,=,1.526,V,0.046,A
(12:55:00.459),[8.0972364],CH1,=,1.526,V,0.046,A
(12:55:00.693),[8.3315754],CH1,=,1.526,V,0.046,A
(12:55:00.928),[8.5659335],CH1,=,1.526,V,0.046,A
(12:55:01.162),[8.8003086],CH1,=,1.526,V,0.046,A
(12:55:01.396),[9.0346502],CH1,=,1.526,V,0.046,A
(12:55:01.631),[9.2690074],CH1,=,1.526,V,0.046,A
(12:55:01.865),[9.5033648],CH1,=,1.526,V,0.046,A
(12:55:02.099),[9.7377404],CH1,=,1.527,V,0.046,A
(12:55:02.334),[9.9720813],CH1,=,1.527,V,0.046,A
(12:55:02.568),[10.206437],CH1,=,1.527,V,0.046,A
(12:55:02.803),[10.4407948],CH1,=,1.527,V,0.046,A
(12:55:03.037),[10.6751709],CH1,=,1.527,V,0.046,A
(12:55:03.271),[10.9095106],CH1,=,1.527,V,0.046,A
(12:55:03.509),[11.1471567],CH1,=,1.527,V,0.046,A
(12:55:03.743),[11.3814966],CH1,=,1.527,V,0.046,A
(12:55:03.978),[11.6158535],CH1,=,1.527,V,0.046,A
(12:55:04.212),[11.8502111],CH1,=,1.527,V,0.046,A
(12:55:04.446),[12.0845697],CH1,=,1.527,V,0.046,A
(12:55:04.681),[12.3189267],CH1,=,1.527,V,0.046,A
(12:55:04.915),[12.5532846],CH1,=,1.527,V,0.046,A
(12:55:05.149),[12.7876419],CH1,=,1.527,V,0.046,A
(12:55:05.384),[13.0220176],CH1,=,1.527,V,0.046,A
(12:55:05.618),[13.2563758],CH1,=,1.527,V,0.046,A
(12:55:05.852),[13.490715],CH1,=,1.527,V,0.046,A
(12:55:06.087),[13.7250913],CH1,=,1.527,V,0.046,A
(12:55:06.321),[13.9594495],CH1,=,1.528,V,0.046,A
(12:55:06.556),[14.1938069],CH1,=,1.528,V,0.046,A
(12:55:06.790),[14.4281645],CH1,=,1.528,V,0.046,A
(12:55:07.024),[14.6625035],CH1,=,1.528,V,0.046,A
(12:55:07.259),[14.8968796],CH1,=,1.528,V,0.046,A
(12:55:07.493),[15.1312189],CH1,=,1.528,V,0.046,A
(12:55:07.727),[15.365577],CH1,=,1.528,V,0.046,A
(12:55:07.962),[15.5999341],CH1,=,1.528,V,0.046,A
(12:55:08.196),[15.8342918],CH1,=,1.528,V,0.046,A
(12:55:08.430),[16.0686497],CH1,=,1.528,V,0.046,A
(12:55:08.665),[16.3030079],CH1,=,1.528,V,0.046,A
(12:55:08.899),[16.5373665],CH1,=,1.528,V,0.046,A
(12:55:09.134),[16.7719735],CH1,=,1.528,V,0.046,A
(12:55:09.368),[17.0063133],CH1,=,1.528,V,0.046,A
(12:55:09.602),[17.2406882],CH1,=,1.528,V,0.046,A
(12:55:09.837),[17.4750276],CH1,=,1.528,V,0.046,A
(12:55:10.071),[17.7094035],CH1,=,1.529,V,0.046,A
(12:55:10.305),[17.9437612],CH1,=,1.529,V,0.046,A
(12:55:10.540),[18.1781191],CH1,=,1.529,V,0.046,A
(12:55:10.774),[18.4124594],CH1,=,1.529,V,0.046,A
(12:55:11.009),[18.6468179],CH1,=,1.529,V,0.046,A
(12:55:11.243),[18.8811749],CH1,=,1.529,V,0.046,A
(12:55:11.477),[19.1155326],CH1,=,1.529,V,0.046,A
(12:55:11.712),[19.3498897],CH1,=,1.529,V,0.046,A
(12:55:11.946),[19.5842472],CH1,=,1.529,V,0.046,A
(12:55:12.180),[19.8186069],CH1,=,1.529,V,0.046,A
(12:55:12.415),[20.0529842],CH1,=,1.529,V,0.046,A
(12:55:12.649),[20.287321],CH1,=,1.529,V,0.046,A
(12:55:12.883),[20.5216789],CH1,=,1.529,V,0.046,A
(12:55:13.118),[20.7560541],CH1,=,1.529,V,0.046,A
(12:55:13.352),[20.9903928],CH1,=,1.529,V,0.046,A
(12:55:13.586),[21.2247509],CH1,=,1.529,V,0.046,A
(12:55:13.821),[21.459127],CH1,=,1.529,V,0.046,A
(12:55:14.055),[21.6934677],CH1,=,1.529,V,0.046,A
(12:55:14.296),[21.934433],CH1,=,1.529,V,0.046,A
(12:55:14.531),[22.1687907],CH1,=,1.529,V,0.046,A
(12:55:14.765),[22.4031671],CH1,=,1.529,V,0.046,A
(12:55:14.999),[22.6375061],CH1,=,1.529,V,0.046,A
(12:55:15.234),[22.871864],CH1,=,1.529,V,0.046,A
(12:55:15.468),[23.1062405],CH1,=,1.529,V,0.046,A
(12:55:15.702),[23.3405976],CH1,=,1.529,V,0.046,A
(12:55:15.937),[23.5749378],CH1,=,1.529,V,0.046,A
(12:55:16.171),[23.809314],CH1,=,1.529,V,0.046,A
(12:55:16.405),[24.0436529],CH1,=,1.529,V,0.046,A
(12:55:16.640),[24.2780099],CH1,=,1.529,V,0.046,A
(12:55:16.874),[24.5123677],CH1,=,1.529,V,0.046,A
(12:55:17.108),[24.7467263],CH1,=,1.529,V,0.046,A
(12:55:17.343),[24.9810828],CH1,=,1.529,V,0.046,A
(12:55:17.577),[25.2154415],CH1,=,1.529,V,0.046,A
(12:55:17.812),[25.4498172],CH1,=,1.529,V,0.046,A
