Loop,1
Step,1
Setting
(13:10:12.645),CH1,=,4,V,0.045,A
Reading
(13:10:13.180),[0.5539751],CH1,=,1.158,V,0.046,A
(13:10:13.429),[0.8025178],CH1,=,1.234,V,0.046,A
(13:10:13.659),[1.03248],CH1,=,1.313,V,0.046,A
(13:10:13.890),[1.2634468],CH1,=,1.384,V,0.046,A
(13:10:14.123),[1.4972656],CH1,=,1.449,V,0.046,A
(13:10:14.354),[1.7275068],CH1,=,1.507,V,0.046,A
(13:10:14.601),[1.9751857],CH1,=,1.53,V,0.046,A
(13:10:14.834),[2.2075827],CH1,=,1.536,V,0.046,A
(13:10:15.064),[2.4379952],CH1,=,1.538,V,0.046,A
(13:10:15.296),[2.6699699],CH1,=,1.54,V,0.046,A
(13:10:15.527),[2.9009293],CH1,=,1.541,V,0.046,A
(13:10:15.767),[3.1410249],CH1,=,1.541,V,0.046,A
(13:10:15.998),[3.3720701],CH1,=,1.542,V,0.046,A
(13:10:16.227),[3.6011653],CH1,=,1.543,V,0.046,A
(13:10:16.473),[3.8470249],CH1,=,1.543,V,0.046,A
(13:10:16.705),[4.0789382],CH1,=,1.544,V,0.046,A
(13:10:16.936),[4.3099859],CH1,=,1.544,V,0.046,A
(13:10:17.165),[4.5389196],CH1,=,1.544,V,0.046,A
(13:10:17.398),[4.7717621],CH1,=,1.544,V,0.046,A
(13:10:17.618),[4.9919007],CH1,=,1.545,V,0.046,A
(13:10:17.850),[5.2236209],CH1,=,1.545,V,0.046,A
(13:10:18.079),[5.4528096],CH1,=,1.545,V,0.046,A
(13:10:18.309),[5.6826441],CH1,=,1.545,V,0.046,A
(13:10:18.540),[5.9138019],CH1,=,1.545,V,0.046,A
(13:10:18.769),[6.1427644],CH1,=,1.545,V,0.046,A
(13:10:18.999),[6.3728606],CH1,=,1.546,V,0.046,A
(13:10:19.230),[6.6038156],CH1,=,1.546,V,0.046,A
(13:10:19.476),[6.8498087],CH1,=,1.546,V,0.046,A
(13:10:19.706),[7.0801652],CH1,=,1.546,V,0.046,A
(13:10:19.938),[7.3116087],CH1,=,1.546,V,0.046,A
(13:10:20.168),[7.5414391],CH1,=,1.546,V,0.046,A
(13:10:20.412),[7.7854855],CH1,=,1.546,V,0.046,A
(13:10:20.642),[8.0156361],CH1,=,1.547,V,0.046,A
(13:10:20.872),[8.2455642],CH1,=,1.547,V,0.046,A
(13:10:21.104),[8.4781024],CH1,=,1.547,V,0.046,A
(13:10:21.333),[8.7069982],CH1,=,1.547,V,0.046,A
(13:10:21.565),[8.9382927],CH1,=,1.547,V,0.046,A
(13:10:21.795),[9.1688413],CH1,=,1.547,V,0.046,A
(13:10:22.026),[9.3995954],CH1,=,1.547,V,0.046,A
(13:10:22.271),[9.6450961],CH1,=,1.547,V,0.046,A
(13:10:22.502),[9.8758734],CH1,=,1.547,V,0.046,A
(13:10:22.734),[10.1081254],CH1,=,1.547,V,0.046,A
(13:10:22.964),[10.3379492],CH1,=,1.547,V,0.046,A
(13:10:23.196),[10.5702564],CH1,=,1.547,V,0.046,A
(13:10:23.445),[10.818971],CH1,=,1.548,V,0.046,A
(13:10:23.678),[11.051412],CH1,=,1.548,V,0.046,A
(13:10:23.908),[11.2818738],CH1,=,1.548,V,0.046,A
(13:10:24.141),[11.5143092],CH1,=,1.548,V,0.046,A
(13:10:24.374),[11.7480656],CH1,=,1.548,V,0.046,A
(13:10:24.605),[11.9788372],CH1,=,1.548,V,0.046,A
(13:10:24.850),[12.2240346],CH1,=,1.548,V,0.046,A
(13:10:25.082),[12.4559365],CH1,=,1.548,V,0.046,A
(13:10:25.316),[12.6893018],CH1,=,1.548,V,0.046,A
(13:10:25.541),[12.9146527],CH1,=,1.548,V,0.046,A
(13:10:25.787),[13.1607075],CH1,=,1.548,V,0.046,A
(13:10:26.018),[13.3918595],CH1,=,1.548,V,0.046,A
(13:10:26.248),[13.6216362],CH1,=,1.548,V,0.046,A
(13:10:26.478),[13.8515602],CH1,=,1.548,V,0.046,A
