mode,trial,x0trial,ok_run,pre_max,post_max,mse,wall_s,err,Gamma_p,Gamma_n,K_e,R0,sDn,sDp,sDe,gn,gp,ge
free,25,1,1,0.2739142115157662,0.001267924563677525,1.6652684315980935e-08,196.41462755203247,,9.746901584177532,1.646614055464726e-10,0.7575154682145213,0.012896055121023048,1.5068767974137782,0.9300101895279651,0.9561167067382117,0.37243219680000744,1.0440854061667597,0.9936779158297053
free,25,11,1,0.1954907796061196,0.00023015084425104249,1.841486176055535e-08,191.07609105110168,,11921.83834233708,2.2639659436105307e-10,0.2672205042742502,0.005229390816936265,1.8869917213423952,1.042465443212709,1.0094619497242125,0.4915679572015589,0.2474482756284066,0.817389797148744
free,25,10,1,2.812127017390522,0.0019607726234678324,1.8459558121058825e-08,2674.7052636146545,,248968149081.70425,367.4266444443295,40.44392006283242,3.272349859506856e-07,1928.5307083835248,0.8123761402233434,37.38522122971277,0.5344317834933786,0.6612809803726104,458.88774283144016
free,25,0,1,0.12017393661734133,0.0006954627256750001,2.089334068545709e-08,198.77952790260315,,51.226972544905955,5.451813457132897e-10,0.5584191686293127,0.007325353871179687,9.945308690047042,0.862650926143268,1.0649228656171812,0.011494334649016733,1.165312052019853,0.8909675632388705
free,25,4,1,0.2712494342659113,0.0013842699529700297,2.509803071287935e-08,192.61734437942505,,1.9214477869862632,1.411801509386598e-10,0.9423511409837542,0.010129408758592468,2.089871618294967,0.9713759604518255,0.9835866133070574,0.13918253886126028,1.0434984667929574,1.017934487873862
free,25,2,1,2.1814453943897565,0.002348321293389688,2.8960158322622214e-08,1083.5168817043304,,35494.80577990007,6.754158493083073,22.43568922954489,0.000922996267452317,1.1139332058814813,0.8576255195448842,15.784051217818106,1.5904733374119047,1.1859777357790873,48.53439965292733
free,25,15,1,0.36371454385991875,0.0006827224806080778,3.585900423638712e-08,195.19341158866882,,11935.262749504243,3.790173731985312e-08,0.3026106697216546,0.004268847632708167,5.6229379594711535,0.8748573309771452,0.952569391942603,0.0765158536742769,1.0714095926303622,0.9244030906528753
free,25,3,1,0.20140380628523857,0.00033218505809706755,3.738983942379599e-08,190.8984673023224,,5115.1930129968305,2.08535441105815e-10,0.3088002725181368,0.004741973293958984,1.6667987236060924,1.8748248947343855,0.9756463355389348,0.6193379205529295,0.23128129420534846,0.8541020024873341
free,25,7,1,0.21169406270147917,0.00041598609318427293,5.373619088769202e-08,193.80705070495605,,13360.813723316433,1.8978710928620126e-10,0.26435323504022407,0.004736350703396894,1.2002815584162632,1.2011549752806308,0.9966589986637964,1.314182138152446,0.177331659019941,0.8197546028486628
free,25,12,1,2.816482330625572,0.0034126535340046615,1.5418339331635838e-07,3825.4771082401276,,223939999475.6273,460.1584111553723,44.482050149452064,3.362351714211499e-07,0.9447725145789269,3.636813071976099,19.451749606701135,10.419217124448894,0.001244827165437942,216.34267841273677
free,25,9,1,2.8769245162266106,0.006993191590218828,2.0634203031688102e-07,1859.471598625183,,218999.61271856626,90.40167702204619,77.12025073294274,0.0008190485544360564,1.0398487693856509,1.0079164999674808,15.849358426044402,2.3595725113803994,0.5258819194433704,105.4000951272214
free,25,5,0,inf,inf,inf,268.6304738521576,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
free,25,6,0,inf,inf,inf,224.5627956390381,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
free,25,8,0,inf,inf,inf,293.5729160308838,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
free,25,13,0,inf,inf,inf,217.95476937294006,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
free,25,14,0,inf,inf,inf,415.67940759658813,"ValueError('INTERNAL: CpuCallback error calling callback: Traceback (most recent call last):\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 784, in _wrapped_callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 223, in _callback\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 95, in pure_callback_impl\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/jax/_src/callback.py"", line 70, in __call__\n  File ""/home/onyero.ofuzim/venvs/jaxsys/lib/python3.12/site-packages/equinox/_errors.py"", line 88, in raises\n_EquinoxRuntimeError: The maximum number of solver steps was reached. Try increasing `max_steps`.\n\n\n--------------------\nAn error occurred during the runtime of your JAX program! Unfortunately you do not appear to be using `equinox.filter_jit` (perhaps you are using `jax.jit` instead?) and so further information about the error cannot be displayed. (Probably you are seeing a very large but uninformative error message right now.) Please wrap your program with `equinox.filter_jit`.\n--------------------\n')",,,,,,,,,,
